time,open,high,low,close,Average True Range,Tick value,Tick Size
2018-09-10,237.51,239.47,236.42,237.15,3.599,4.2,0.01
2018-09-11,237.25,241.71,237.12,240.53,3.5735,4.2,0.01
2018-09-12,241.56,242.47,240.06,241.24,3.401,4.2,0.01
2018-09-13,241.43,241.45,237.18,237.82,3.349,4.2,0.01
2018-09-14,238.34,239,235.02,236.6,3.44,4.2,0.01
2018-09-17,236.85,238.87,235.89,236.35,3.4325,4.2,0.01
2018-09-18,235.82,241.14,235.06,239.13,3.612,4.2,0.01
2018-09-19,238.85,240.71,237.37,240.21,3.633,4.2,0.01
2018-09-20,240.42,241.73,238.19,238.51,3.5365,4.2,0.01
2018-09-21,238.62,241.97,237.27,238.42,3.68,4.2,0.01
2018-09-24,238.67,244.98,238.54,244.31,3.805,4.2,0.01
2018-09-25,244.91,247.27,244.39,246.27,3.824,4.2,0.01
2018-09-26,245.8,247.21,244.6,245.63,3.829,4.2,0.01
2018-09-27,246.86,248.53,245.91,247.82,3.769,4.2,0.01
2018-09-28,247.41,251.75,247.41,250.13,3.8925,4.2,0.01
2018-10-01,250.87,257.02,249.97,256.01,4.131,4.2,0.01
2018-10-02,256.62,256.92,254.76,256.02,3.92,4.2,0.01
2018-10-03,256.27,260.28,254.27,259.02,4.09,4.2,0.01
2018-10-04,258.97,259.28,253.8,255.2,4.099,4.2,0.01
2018-10-05,255.02,256.59,254.03,254.46,4.0785,4.2,0.01
2018-10-08,254.62,255.05,251.12,254.58,4.1225,4.2,0.01
2018-10-09,254.61,258.22,253.96,257.45,4.106,4.2,0.01
2018-10-10,257.22,257.87,252.95,254.52,4.2315,4.2,0.01
2018-10-11,253.92,253.92,247.17,248.22,4.3855,4.2,0.01
2018-10-12,248.27,250.55,244.62,247.19,4.483,4.2,0.01
2018-10-15,248,250.32,245.41,247.68,4.5795,4.2,0.01
2018-10-16,247.51,249.97,245.66,249.06,4.491,4.2,0.01
2018-10-17,249.44,250.31,244.38,246.12,4.6205,4.2,0.01
2018-10-18,246.36,246.94,243.38,244.51,4.6215,4.2,0.01
2018-10-19,244.86,248.03,244.33,245.14,4.5715,4.2,0.01
2018-10-22,247.07,247.59,243.97,246.76,4.4245,4.2,0.01
2018-10-23,247.1,247.52,238.61,239.86,4.722,4.2,0.01
2018-10-24,239.43,242.4,238.01,240.16,4.811,4.2,0.01
2018-10-25,238.95,243.35,238.22,242.71,4.9225,4.2,0.01
2018-10-26,242.39,245.98,240.72,245.21,4.9685,4.2,0.01
2018-10-29,245.1,246.09,241.66,243.28,4.8375,4.2,0.01
2018-10-30,242.64,243.56,238.27,240.81,4.994,4.2,0.01
2018-10-31,241.09,244.37,239.06,240.01,4.959,4.2,0.01
2018-11-01,239.2,240.24,234.19,234.95,4.9875,4.2,0.01
2018-11-02,234.32,236.03,231.15,232.15,5.1035,4.2,0.01
2018-11-05,232.11,236.22,230.5,234.5,5.193,4.2,0.01
2018-11-06,233.3,236.16,231.42,233.7,5.217,4.2,0.01
2018-11-07,233.11,239.51,232.87,238.58,5.303,4.2,0.01
2018-11-08,238.58,240.41,231.35,231.7,5.3885,4.2,0.01
2018-11-09,232.11,232.78,226.79,232.15,5.3915,4.2,0.01
2018-11-12,233.25,235.78,227.46,230.43,5.562,4.2,0.01
2018-11-13,228.42,229.8,220.05,221.12,5.8655,4.2,0.01
2018-11-14,221.22,228.69,219.9,224.46,6.0085,4.2,0.01
2018-11-15,224.36,225.97,221.73,222.28,6.0425,4.2,0.01
2018-11-16,222.56,225.68,220.72,222.24,6.1055,4.2,0.01
2018-11-19,222.73,224.73,220.17,223.51,6.1525,4.2,0.01
2018-11-20,223.68,223.8,212.18,213.89,6.288,4.2,0.01
2018-11-21,213.89,215.75,211.48,212.01,6.282,4.2,0.01
2018-11-23,211.68,212.96,201.99,202.48,6.574,4.2,0.01
2018-11-26,202.52,206.63,202.21,204.34,6.532,4.2,0.01
2018-11-27,204.08,206.15,201.21,203.74,6.5575,4.2,0.01
2018-11-28,205.01,205.59,198.98,199.34,6.6235,4.2,0.01
2018-11-29,200.52,201.9,197.46,199.85,6.58,4.2,0.01
2018-11-30,199.86,200.74,194.58,198.79,6.5855,4.2,0.01
2018-12-03,200.91,206.3,200.91,204.4,6.717,4.2,0.01
2018-12-04,204.85,210.26,203.83,205.64,6.7525,4.2,0.01
2018-12-05,204.71,208.87,203.11,204.64,6.8035,4.2,0.01
2018-12-06,205.29,205.82,197.24,201.38,6.9005,4.2,0.01
2018-12-07,200.56,210.71,198.83,204.17,7.0415,4.2,0.01
2018-12-10,202.82,205.42,199.26,199.87,7.05,4.2,0.01
2018-12-11,200.3,202.61,199.06,200.31,6.8115,4.2,0.01
2018-12-12,201.34,203.95,200.5,200.76,6.4745,4.2,0.01
2018-12-13,201.54,204.71,198.79,203.39,6.331,4.2,0.01
2018-12-14,203.32,203.83,199.47,200.2,6.337,4.2,0.01
2018-12-17,200.28,202.44,196.3,198.49,6.396,4.2,0.01
2018-12-18,196.24,197.56,189.71,190.75,6.607,4.2,0.01
2018-12-19,190.94,197.01,190.87,195.5,6.339,4.2,0.01
2018-12-20,194.71,194.71,189.4,189.55,6.4305,4.2,0.01
2018-12-21,190.88,192.23,185.78,188.24,6.2045,4.2,0.01
2018-12-24,188.33,190.02,181.22,181.37,6.4235,4.2,0.01
2018-12-26,182.27,190.9,179.61,188.75,6.741,4.2,0.01
2018-12-27,190,190,183.02,183.57,6.7595,4.2,0.01
2018-12-28,185.44,187.71,180.79,182.35,6.8835,4.2,0.01
2018-12-31,181.76,187.46,181.7,184.25,6.8635,4.2,0.01
2019-01-02,185.21,191.26,180.63,186.54,7.0195,4.2,0.01
2019-01-03,185.71,191.01,184.57,190.52,7.02,4.2,0.01
2019-01-04,189.41,196.72,188.68,193.36,7.134,4.2,0.01
2019-01-07,194.37,198.86,194.16,194.4,6.98,4.2,0.01
2019-01-08,195.27,199.44,194.16,199.2,6.65,4.2,0.01
2019-01-09,198.56,205.42,198.56,204.74,6.685,4.2,0.01
2019-01-10,204.81,207.6,202.71,207.31,6.752,4.2,0.01
2019-01-11,206.65,209.04,203.81,204.44,6.8315,4.2,0.01
2019-01-14,205.19,206.59,201.18,201.5,6.806,4.2,0.01
2019-01-15,202.05,204.29,201.6,203.76,6.7275,4.2,0.01
2019-01-16,203.61,206.44,202.42,206.11,6.6215,4.2,0.01
2019-01-17,205.88,205.88,202,205.03,6.388,4.2,0.01
2019-01-18,205.01,208.75,204.67,208.11,6.279,4.2,0.01
2019-01-22,207.91,209.21,203.29,206.58,6.27,4.2,0.01
2019-01-23,206.7,208.92,203.46,205.6,6.2205,4.2,0.01
2019-01-24,205.38,206.59,203.22,205.25,5.949,4.2,0.01
2019-01-25,205.39,207.13,204.16,205.93,5.533,4.2,0.01
2019-01-28,205.69,205.81,200.06,200.72,5.4775,4.2,0.01
