time,open,high,low,close,Average True Range,Tick value,Tick size,EURUSD FX
2014-01-24,99.81,99.81,99.79,99.8,0.02175,12.5,0.005,1.3678
2014-01-27,99.79,99.815,99.78,99.79,0.02225,12.5,0.005,1.3673
2014-01-28,99.785,99.805,99.785,99.8,0.0225,12.5,0.005,1.3671
2014-01-29,99.8,99.81,99.79,99.8,0.0225,12.5,0.005,1.3663
2014-01-30,99.8,99.815,99.795,99.815,0.0225,12.5,0.005,1.3555
2014-01-31,99.815,99.855,99.81,99.84,0.024,12.5,0.005,1.3486
2014-02-03,99.84,99.85,99.83,99.84,0.02425,12.5,0.005,1.3525
2014-02-04,99.845,99.85,99.835,99.845,0.02375,12.5,0.005,1.3519
2014-02-05,99.84,99.845,99.835,99.84,0.023,12.5,0.005,1.3533
2014-02-06,99.845,99.85,99.8,99.815,0.02425,12.5,0.005,1.3590
2014-02-07,99.815,99.825,99.81,99.825,0.0235,12.5,0.005,1.3635
2014-02-10,99.82,99.83,99.815,99.82,0.02375,12.5,0.005,1.3646
2014-02-11,99.815,99.82,99.81,99.82,0.02275,12.5,0.005,1.3638
2014-02-12,99.815,99.83,99.815,99.825,0.02225,12.5,0.005,1.3593
2014-02-13,99.82,99.84,99.82,99.835,0.02175,12.5,0.005,1.3681
2014-02-14,99.84,99.845,99.825,99.835,0.02125,12.5,0.005,1.3693
2014-02-17,99.83,99.835,99.825,99.83,0.021,12.5,0.005,1.3707
2014-02-18,99.83,99.835,99.82,99.825,0.02075,12.5,0.005,1.3759
2014-02-19,99.83,99.84,99.825,99.835,0.02075,12.5,0.005,1.3733
2014-02-20,99.835,99.845,99.83,99.83,0.02025,12.5,0.005,1.3719
2014-02-21,99.83,99.835,99.825,99.83,0.01975,12.5,0.005,1.3746
2014-02-24,99.83,99.835,99.82,99.825,0.01875,12.5,0.005,1.3735
2014-02-25,99.82,99.83,99.815,99.825,0.0185,12.5,0.005,1.3745
2014-02-26,99.82,99.83,99.815,99.825,0.01825,12.5,0.005,1.3687
2014-02-27,99.825,99.835,99.82,99.83,0.018,12.5,0.005,1.3710
2014-02-28,99.83,99.835,99.81,99.815,0.017,12.5,0.005,1.3802
2014-03-03,99.815,99.83,99.805,99.815,0.01725,12.5,0.005,1.3735
2014-03-04,99.82,99.835,99.805,99.83,0.018,12.5,0.005,1.3743
2014-03-05,99.825,99.83,99.815,99.825,0.01825,12.5,0.005,1.3733
2014-03-06,99.82,99.825,99.775,99.785,0.01825,12.5,0.005,1.3861
2014-03-07,99.785,99.79,99.75,99.765,0.0195,12.5,0.005,1.3875
2014-03-10,99.77,99.795,99.755,99.78,0.02075,12.5,0.005,1.3877
2014-03-11,99.785,99.8,99.78,99.79,0.02125,12.5,0.005,1.3860
2014-03-12,99.79,99.805,99.785,99.795,0.0215,12.5,0.005,1.3903
2014-03-13,99.79,99.83,99.79,99.82,0.0225,12.5,0.005,1.3868
2014-03-14,99.83,99.83,99.785,99.795,0.02375,12.5,0.005,1.3914
2014-03-17,99.785,99.8,99.78,99.79,0.02425,12.5,0.005,1.3922
2014-03-18,99.78,99.8,99.78,99.79,0.0245,12.5,0.005,1.3934
2014-03-19,99.795,99.795,99.75,99.78,0.026,12.5,0.005,1.3833
2014-03-20,99.765,99.77,99.745,99.755,0.027,12.5,0.005,1.3779
2014-03-21,99.755,99.765,99.735,99.75,0.028,12.5,0.005,1.3794
2014-03-24,99.75,99.775,99.735,99.77,0.02925,12.5,0.005,1.3839
2014-03-25,99.77,99.805,99.765,99.795,0.0305,12.5,0.005,1.3826
2014-03-26,99.795,99.82,99.785,99.81,0.0315,12.5,0.005,1.3781
2014-03-27,99.81,99.835,99.81,99.83,0.032,12.5,0.005,1.3740
2014-03-28,99.825,99.85,99.805,99.81,0.033,12.5,0.005,1.3752
2014-03-31,99.815,99.82,99.79,99.805,0.03325,12.5,0.005,1.3769
2014-04-01,99.805,99.81,99.785,99.79,0.033,12.5,0.005,1.3793
2014-04-02,99.79,99.795,99.775,99.785,0.03325,12.5,0.005,1.3767
2014-04-03,99.79,99.805,99.76,99.8,0.033,12.5,0.005,1.3720
2014-04-04,99.795,99.835,99.79,99.825,0.03325,12.5,0.005,1.3705
2014-04-07,99.825,99.83,99.81,99.825,0.03225,12.5,0.005,1.3742
2014-04-08,99.815,99.825,99.81,99.815,0.032,12.5,0.005,1.3797
2014-04-09,99.815,99.825,99.805,99.81,0.032,12.5,0.005,1.3855
2014-04-10,99.82,99.835,99.82,99.835,0.03125,12.5,0.005,1.3886
2014-04-11,99.83,99.835,99.815,99.825,0.03,12.5,0.005,1.3885
2014-04-14,99.825,99.845,99.82,99.835,0.03025,12.5,0.005,1.3821
2014-04-15,99.835,99.86,99.83,99.855,0.03075,12.5,0.005,1.3815
2014-04-16,99.855,99.855,99.835,99.845,0.0295,12.5,0.005,1.3816
2014-04-17,99.845,99.85,99.815,99.825,0.0295,12.5,0.005,1.3814
2014-04-22,99.815,99.83,99.81,99.82,0.029,12.5,0.005,1.3805
2014-04-23,99.825,99.83,99.81,99.82,0.028,12.5,0.005,1.3817
2014-04-24,99.82,99.82,99.8,99.81,0.027,12.5,0.005,1.3831
2014-04-25,99.815,99.825,99.8,99.82,0.0265,12.5,0.005,1.3834
2014-04-28,99.82,99.825,99.805,99.815,0.02625,12.5,0.005,1.3851
2014-04-29,99.815,99.855,99.8,99.84,0.02675,12.5,0.005,1.3812
2014-04-30,99.85,99.86,99.83,99.855,0.02675,12.5,0.005,1.3867
2014-05-01,99.855,99.865,99.84,99.86,0.02675,12.5,0.005,1.3870
2014-05-02,99.86,99.865,99.83,99.855,0.0275,12.5,0.005,1.3869
2014-05-05,99.855,99.865,99.845,99.845,0.02625,12.5,0.005,1.3875
2014-05-06,99.845,99.855,99.825,99.835,0.0255,12.5,0.005,1.3928
2014-05-07,99.84,99.85,99.825,99.83,0.02575,12.5,0.005,1.3910
2014-05-08,99.83,99.88,99.805,99.875,0.02875,12.5,0.005,1.3840
2014-05-09,99.875,99.885,99.855,99.86,0.02925,12.5,0.005,1.3758
2014-05-12,99.86,99.865,99.85,99.86,0.02875,12.5,0.005,1.3757
2014-05-13,99.865,99.895,99.855,99.885,0.02975,12.5,0.005,1.3704
2014-05-14,99.89,99.91,99.885,99.9,0.02975,12.5,0.005,1.3715
2014-05-15,99.9,99.925,99.895,99.92,0.02975,12.5,0.005,1.3710
2014-05-16,99.915,99.92,99.905,99.905,0.0295,12.5,0.005,1.3694
2014-05-19,99.91,99.915,99.895,99.9,0.02875,12.5,0.005,1.3709
2014-05-20,99.905,99.92,99.9,99.915,0.02875,12.5,0.005,1.3702
2014-05-21,99.92,99.92,99.905,99.91,0.0285,12.5,0.005,1.3687
2014-05-22,99.905,99.925,99.9,99.925,0.02875,12.5,0.005,1.3656
2014-05-23,99.925,99.935,99.92,99.925,0.02825,12.5,0.005,1.3629
2014-05-26,99.935,99.95,99.93,99.945,0.0285,12.5,0.005,1.3646
2014-05-27,99.945,99.955,99.93,99.94,0.027,12.5,0.005,1.3635
2014-05-28,99.93,99.95,99.925,99.94,0.02675,12.5,0.005,1.3591
2014-05-29,99.935,99.94,99.93,99.935,0.026,12.5,0.005,1.3602
2014-05-30,99.93,99.94,99.92,99.93,0.02525,12.5,0.005,1.3635
2014-06-02,99.935,99.945,99.93,99.94,0.025,12.5,0.005,1.3597
2014-06-03,99.94,99.95,99.93,99.945,0.0245,12.5,0.005,1.3628
2014-06-04,99.94,99.965,99.94,99.95,0.0245,12.5,0.005,1.3599
2014-06-05,99.955,99.985,99.93,99.94,0.0235,12.5,0.005,1.3660
2014-06-06,99.945,99.955,99.925,99.935,0.0235,12.5,0.005,1.3643
2014-06-09,99.925,99.935,99.92,99.925,0.0235,12.5,0.005,1.3594
2014-06-10,99.925,99.93,99.92,99.92,0.022,12.5,0.005,1.3547
2014-06-11,99.92,99.955,99.92,99.945,0.0225,12.5,0.005,1.3532
2014-06-12,99.94,99.96,99.94,99.95,0.022,12.5,0.005,1.3552
2014-06-13,99.945,99.96,99.935,99.955,0.0225,12.5,0.005,1.3540
2014-06-16,99.955,99.965,99.95,99.965,0.02225,12.5,0.005,1.3574
2014-06-17,99.955,99.96,99.94,99.945,0.0225,12.5,0.005,1.3547
2014-06-18,99.95,99.955,99.94,99.945,0.0225,12.5,0.005,1.3595
2014-06-19,99.945,99.96,99.94,99.95,0.02225,12.5,0.005,1.3608
2014-06-20,99.95,99.95,99.94,99.945,0.022,12.5,0.005,1.3600
2014-06-23,99.94,99.95,99.94,99.945,0.02125,12.5,0.005,1.3605
2014-06-24,99.94,99.95,99.94,99.945,0.0205,12.5,0.005,1.3606
2014-06-25,99.945,99.955,99.945,99.95,0.01975,12.5,0.005,1.3629
2014-06-26,99.95,99.96,99.945,99.96,0.02,12.5,0.005,1.3612
2014-06-27,99.955,99.96,99.945,99.95,0.01975,12.5,0.005,1.3649
2014-06-30,99.95,99.96,99.945,99.96,0.01975,12.5,0.005,1.3692
2014-07-01,99.955,99.965,99.955,99.96,0.01925,12.5,0.005,1.3679
2014-07-02,99.96,99.98,99.95,99.955,0.0195,12.5,0.005,1.3660
2014-07-03,99.955,99.97,99.95,99.965,0.01775,12.5,0.005,1.3610
2014-07-04,99.96,99.97,99.955,99.965,0.017,12.5,0.005,1.3595
2014-07-07,99.965,99.97,99.96,99.965,0.01675,12.5,0.005,1.3605
2014-07-08,99.96,99.965,99.96,99.965,0.0165,12.5,0.005,1.3612
2014-07-09,99.96,99.965,99.955,99.955,0.01525,12.5,0.005,1.3642
2014-07-10,99.955,99.965,99.95,99.955,0.015,12.5,0.005,1.3609
2014-07-11,99.955,99.955,99.945,99.95,0.01425,12.5,0.005,1.3608
2014-07-14,99.95,99.95,99.94,99.945,0.014,12.5,0.005,1.3619
2014-07-15,99.945,99.95,99.94,99.95,0.01325,12.5,0.005,1.3568
2014-07-16,99.945,99.955,99.945,99.945,0.013,12.5,0.005,1.3525
2014-07-17,99.95,99.955,99.945,99.955,0.0125,12.5,0.005,1.3526
2014-07-18,99.95,99.955,99.935,99.95,0.013,12.5,0.005,1.3524
2014-07-21,99.945,99.95,99.94,99.945,0.013,12.5,0.005,1.3524
2014-07-22,99.94,99.945,99.93,99.94,0.01325,12.5,0.005,1.3466
2014-07-23,99.93,99.94,99.93,99.94,0.01325,12.5,0.005,1.3464
2014-07-24,99.94,99.94,99.925,99.935,0.01325,12.5,0.005,1.3464
2014-07-25,99.93,99.945,99.93,99.945,0.01325,12.5,0.005,1.3430
2014-07-28,99.935,99.945,99.935,99.935,0.013,12.5,0.005,1.3440
2014-07-29,99.935,99.945,99.93,99.94,0.01325,12.5,0.005,1.3409
2014-07-30,99.935,99.945,99.93,99.935,0.0125,12.5,0.005,1.3397
2014-07-31,99.935,99.94,99.93,99.93,0.012,12.5,0.005,1.3390
2014-08-01,99.93,99.94,99.93,99.935,0.01175,12.5,0.005,1.3427
2014-08-04,99.935,99.935,99.93,99.935,0.0115,12.5,0.005,1.3422
2014-08-05,99.93,99.935,99.93,99.93,0.0115,12.5,0.005,1.3376
2014-08-06,99.935,99.945,99.93,99.94,0.01175,12.5,0.005,1.3383
2014-08-07,99.94,99.95,99.94,99.945,0.0115,12.5,0.005,1.3364
2014-08-08,99.945,99.945,99.93,99.935,0.01175,12.5,0.005,1.3410
2014-08-11,99.935,99.95,99.935,99.945,0.012,12.5,0.005,1.3385
2014-08-12,99.945,99.95,99.945,99.945,0.01175,12.5,0.005,1.3369
2014-08-13,99.945,99.955,99.945,99.95,0.01175,12.5,0.005,1.3364
2014-08-14,99.95,99.965,99.95,99.955,0.012,12.5,0.005,1.3365
2014-08-15,99.955,99.965,99.945,99.955,0.012,12.5,0.005,1.3401
2014-08-18,99.955,99.96,99.95,99.96,0.012,12.5,0.005,1.3364
2014-08-19,99.955,99.97,99.955,99.97,0.012,12.5,0.005,1.3320
2014-08-20,99.965,99.98,99.96,99.97,0.0125,12.5,0.005,1.3259
2014-08-21,99.975,99.98,99.97,99.975,0.01225,12.5,0.005,1.3281
2014-08-22,99.975,99.985,99.97,99.97,0.01225,12.5,0.005,1.3242
2014-08-25,99.97,100.04,99.97,100.015,0.01525,12.5,0.005,1.3192
2014-08-26,100.02,100.025,100.01,100.01,0.01525,12.5,0.005,1.3167
2014-08-27,100.01,100.015,99.995,100,0.0155,12.5,0.005,1.3193
2014-08-28,99.995,100.005,99.985,99.995,0.016,12.5,0.005,1.3182
2014-08-29,99.995,100.015,99.99,100.005,0.01675,12.5,0.005,1.3132
2014-09-01,100.01,100.05,100.005,100.015,0.01875,12.5,0.005,1.3128
2014-09-02,100.02,100.025,100.01,100.015,0.01925,12.5,0.005,1.3133
2014-09-03,100.01,100.02,100,100.005,0.0195,12.5,0.005,1.3150
2014-09-04,100.005,100.065,100.005,100.05,0.022,12.5,0.005,1.2944
2014-09-05,100.06,100.065,100.05,100.06,0.022,12.5,0.005,1.2951
2014-09-08,100.06,100.065,100.055,100.06,0.02175,12.5,0.005,1.2895
2014-09-09,100.055,100.065,100.05,100.055,0.02225,12.5,0.005,1.2937
2014-09-10,100.055,100.06,100.045,100.06,0.0225,12.5,0.005,1.2917
2014-09-11,100.055,100.06,100.055,100.055,0.022,12.5,0.005,1.2925
2014-09-12,100.055,100.06,100.045,100.05,0.02175,12.5,0.005,1.2963
2014-09-15,100.045,100.06,100.045,100.06,0.022,12.5,0.005,1.2940
2014-09-16,100.055,100.06,100.045,100.05,0.022,12.5,0.005,1.2960
2014-09-17,100.045,100.055,100.04,100.055,0.02175,12.5,0.005,1.2865
2014-09-18,100.05,100.055,100.035,100.045,0.02225,12.5,0.005,1.2923
2014-09-19,100.045,100.06,100.04,100.055,0.0225,12.5,0.005,1.2829
2014-09-22,100.055,100.06,100.05,100.06,0.0195,12.5,0.005,1.2849
2014-09-23,100.06,100.06,100.04,100.045,0.01975,12.5,0.005,1.2847
2014-09-24,100.04,100.055,100.04,100.05,0.0195,12.5,0.005,1.2780
2014-09-25,100.05,100.055,100.05,100.055,0.01875,12.5,0.005,1.2751
2014-09-26,100.055,100.06,100.05,100.055,0.018,12.5,0.005,1.2684
2014-09-29,100.05,100.06,100.05,100.055,0.01625,12.5,0.005,1.2685
2014-09-30,100.055,100.06,100.05,100.055,0.016,12.5,0.005,1.2631
2014-10-01,100.06,100.065,100.05,100.065,0.01575,12.5,0.005,1.2623
2014-10-02,100.06,100.065,100.055,100.06,0.01325,12.5,0.005,1.2669
2014-10-03,100.06,100.08,100.05,100.055,0.014,12.5,0.005,1.2516
2014-10-06,100.06,100.06,100.05,100.06,0.014,12.5,0.005,1.2655
2014-10-07,100.055,100.06,100.05,100.055,0.01375,12.5,0.005,1.2669
2014-10-08,100.055,100.06,100.05,100.05,0.0135,12.5,0.005,1.2734
2014-10-09,100.055,100.055,100.045,100.05,0.01375,12.5,0.005,1.2691
2014-10-10,100.045,100.05,100.035,100.035,0.01375,12.5,0.005,1.2628
2014-10-13,100.035,100.04,100.015,100.03,0.01425,12.5,0.005,1.2752
2014-10-14,100.025,100.045,100.02,100.035,0.01475,12.5,0.005,1.2658
2014-10-15,100.04,100.045,100.025,100.035,0.015,12.5,0.005,1.2838
2014-10-16,100.03,100.04,99.99,100.01,0.0165,12.5,0.005,1.2809
2014-10-17,100.015,100.03,100.005,100.02,0.01675,12.5,0.005,1.2761
2014-10-20,100.025,100.03,100.02,100.025,0.01675,12.5,0.005,1.2800
2014-10-21,100.025,100.03,100.005,100.02,0.017,12.5,0.005,1.2716
2014-10-22,100.01,100.02,100.005,100.015,0.017,12.5,0.005,1.2649
2014-10-23,100.015,100.025,100.015,100.02,0.01725,12.5,0.005,1.2646
2014-10-24,100.02,100.025,100.01,100.015,0.0175,12.5,0.005,1.2671
2014-10-27,100.01,100.025,100.01,100.02,0.01775,12.5,0.005,1.2698
2014-10-28,100.015,100.025,100.015,100.025,0.01775,12.5,0.005,1.2734
2014-10-29,100.02,100.025,100.015,100.02,0.0175,12.5,0.005,1.2632
2014-10-30,100.02,100.03,100.015,100.025,0.01775,12.5,0.005,1.2613
2014-10-31,100.03,100.035,100.025,100.03,0.01675,12.5,0.005,1.2525
2014-11-03,100.03,100.045,100.025,100.035,0.01725,12.5,0.005,1.2482
2014-11-04,100.04,100.045,100.035,100.035,0.01725,12.5,0.005,1.2546
2014-11-05,100.035,100.045,100.035,100.045,0.01725,12.5,0.005,1.2486
2014-11-06,100.04,100.05,100.035,100.045,0.0175,12.5,0.005,1.2375
2014-11-07,100.04,100.05,100.04,100.045,0.01725,12.5,0.005,1.2455
2014-11-10,100.045,100.05,100.035,100.04,0.01675,12.5,0.005,1.2421
2014-11-11,100.04,100.045,100.035,100.04,0.016,12.5,0.005,1.2475
2014-11-12,100.04,100.045,100.035,100.04,0.0155,12.5,0.005,1.2438
2014-11-13,100.045,100.045,100.04,100.045,0.01325,12.5,0.005,1.2477
2014-11-14,100.045,100.045,100.035,100.04,0.0125,12.5,0.005,1.2525
2014-11-17,100.04,100.04,100.03,100.04,0.0125,12.5,0.005,1.2450
2014-11-18,100.04,100.04,100.03,100.03,0.01175,12.5,0.005,1.2536
2014-11-19,100.03,100.035,100.02,100.025,0.01175,12.5,0.005,1.2554
2014-11-20,100.025,100.035,100.02,100.03,0.012,12.5,0.005,1.2539
2014-11-21,100.03,100.05,100.03,100.04,0.01225,12.5,0.005,1.2391
2014-11-24,100.045,100.05,100.04,100.04,0.012,12.5,0.005,1.2442
2014-11-25,100.045,100.045,100.035,100.04,0.012,12.5,0.005,1.2474
2014-11-26,100.04,100.045,100.035,100.04,0.012,12.5,0.005,1.2506
2014-11-27,100.04,100.045,100.035,100.04,0.01175,12.5,0.005,1.2467
2014-11-28,100.04,100.045,100.035,100.04,0.01175,12.5,0.005,1.2452
2014-12-01,100.045,100.045,100.03,100.04,0.0115,12.5,0.005,1.2470
2014-12-02,100.03,100.045,100.03,100.045,0.01175,12.5,0.005,1.2383
2014-12-03,100.04,100.05,100.04,100.05,0.01175,12.5,0.005,1.2311
2014-12-04,100.045,100.055,100.03,100.04,0.01225,12.5,0.005,1.2379
2014-12-05,100.035,100.04,100.03,100.035,0.01225,12.5,0.005,1.2283
2014-12-08,100.04,100.045,100.035,100.04,0.012,12.5,0.005,1.2317
2014-12-09,100.04,100.045,100.035,100.04,0.012,12.5,0.005,1.2374
2014-12-10,100.035,100.04,100.025,100.03,0.01225,12.5,0.005,1.2448
2014-12-11,100.03,100.035,100.025,100.03,0.0125,12.5,0.005,1.2411
2014-12-12,100.025,100.035,100.025,100.03,0.0125,12.5,0.005,1.2462
2014-12-15,100.035,100.04,100.03,100.04,0.0125,12.5,0.005,1.2437
2014-12-16,100.03,100.035,100.015,100.025,0.01325,12.5,0.005,1.2511
2014-12-17,100.025,100.03,100.015,100.025,0.01325,12.5,0.005,1.2342
2014-12-18,100.03,100.04,100.025,100.03,0.01325,12.5,0.005,1.2286
2014-12-19,100.03,100.04,100.025,100.035,0.013,12.5,0.005,1.2229
2014-12-22,100.035,100.04,100.03,100.035,0.013,12.5,0.005,1.2230
2014-12-23,100.04,100.04,100.035,100.04,0.01275,12.5,0.005,1.2172
2014-12-24,100.04,100.045,100.035,100.045,0.01275,12.5,0.005,1.2196
2014-12-26,100.045,100.045,100.045,100.045,0.01225,12.5,0.005,1.2183
2014-12-29,100.04,100.05,100.04,100.045,0.01225,12.5,0.005,1.2152
2014-12-30,100.045,100.055,100.045,100.05,0.012,12.5,0.005,1.2156
2014-12-31,100.05,100.055,100.045,100.05,0.01175,12.5,0.005,1.2098
2015-01-02,100.045,100.065,100.045,100.06,0.01225,12.5,0.005,1.2002
2015-01-05,100.06,100.065,100.05,100.06,0.01175,12.5,0.005,1.1933
2015-01-06,100.06,100.065,100.055,100.065,0.01175,12.5,0.005,1.1890
2015-01-07,100.065,100.065,100.055,100.06,0.01175,12.5,0.005,1.1839
2015-01-08,100.06,100.065,100.055,100.055,0.01175,12.5,0.005,1.1793
2015-01-09,100.055,100.065,100.055,100.06,0.0115,12.5,0.005,1.1842
2015-01-12,100.065,100.065,100.055,100.065,0.0115,12.5,0.005,1.1834
2015-01-13,100.06,100.065,100.06,100.06,0.01125,12.5,0.005,1.1773
2015-01-14,100.065,100.07,100.06,100.065,0.01125,12.5,0.005,1.1789
2015-01-15,100.07,100.12,100.065,100.095,0.01275,12.5,0.005,1.1633
2015-01-16,100.09,100.115,100.09,100.1,0.01325,12.5,0.005,1.1567
2015-01-19,100.1,100.11,100.095,100.105,0.01325,12.5,0.005,1.1606
2015-01-20,100.105,100.105,100.095,100.095,0.013,12.5,0.005,1.1550
2015-01-21,100.095,100.1,100.08,100.09,0.0135,12.5,0.005,1.1610
2015-01-22,100.085,100.11,100.075,100.09,0.015,12.5,0.005,1.1366
2015-01-23,100.085,100.09,100.075,100.085,0.01525,12.5,0.005,1.1204
2015-01-26,100.08,100.08,100.06,100.075,0.0165,12.5,0.005,1.1238
2015-01-27,100.075,100.085,100.07,100.085,0.01675,12.5,0.005,1.1381
2015-01-28,100.08,100.085,100.07,100.085,0.017,12.5,0.005,1.1287
2015-01-29,100.075,100.075,100.06,100.07,0.01775,12.5,0.005,1.1320
2015-01-30,100.06,100.07,100.055,100.06,0.0175,12.5,0.005,1.1291
2015-02-02,100.06,100.07,100.055,100.065,0.0175,12.5,0.005,1.1341
2015-02-03,100.06,100.075,100.06,100.075,0.01775,12.5,0.005,1.1481
2015-02-04,100.07,100.075,100.065,100.07,0.01775,12.5,0.005,1.1345
2015-02-05,100.065,100.07,100.045,100.065,0.0185,12.5,0.005,1.1477
2015-02-06,100.065,100.07,100.06,100.065,0.0185,12.5,0.005,1.1316
2015-02-09,100.065,100.07,100.055,100.055,0.01875,12.5,0.005,1.1325
2015-02-10,100.05,100.07,100.05,100.065,0.0195,12.5,0.005,1.1321
2015-02-11,100.07,100.075,100.065,100.065,0.0195,12.5,0.005,1.1336
2015-02-12,100.07,100.075,100.06,100.07,0.0175,12.5,0.005,1.1403
2015-02-13,100.075,100.08,100.07,100.075,0.01675,12.5,0.005,1.1394
2015-02-16,100.075,100.075,100.065,100.07,0.0165,12.5,0.005,1.1355
2015-02-17,100.07,100.075,100.06,100.07,0.01675,12.5,0.005,1.1411
2015-02-18,100.07,100.075,100.07,100.075,0.016,12.5,0.005,1.1397
2015-02-19,100.075,100.08,100.065,100.07,0.015,12.5,0.005,1.1368
2015-02-20,100.075,100.08,100.06,100.065,0.01525,12.5,0.005,1.1381
2015-02-23,100.08,100.085,100.075,100.08,0.015,12.5,0.005,1.1335
2015-02-24,100.08,100.085,100.08,100.08,0.0145,12.5,0.005,1.1340
2015-02-25,100.08,100.095,100.08,100.09,0.0145,12.5,0.005,1.1361
2015-02-26,100.095,100.1,100.085,100.095,0.014,12.5,0.005,1.1198
2015-02-27,100.095,100.105,100.095,100.1,0.01375,12.5,0.005,1.1196
2015-03-02,100.1,100.1,100.09,100.09,0.0135,12.5,0.005,1.1184
2015-03-03,100.095,100.095,100.085,100.09,0.01325,12.5,0.005,1.1176
2015-03-04,100.09,100.095,100.08,100.085,0.0135,12.5,0.005,1.1078
2015-03-05,100.085,100.1,100.08,100.09,0.01325,12.5,0.005,1.1030
2015-03-06,100.095,100.1,100.085,100.09,0.0135,12.5,0.005,1.0844
2015-03-09,100.095,100.1,100.09,100.1,0.01325,12.5,0.005,1.0852
2015-03-10,100.1,100.115,100.095,100.105,0.01325,12.5,0.005,1.0698
2015-03-11,100.105,100.11,100.1,100.105,0.01325,12.5,0.005,1.0547
2015-03-12,100.105,100.11,100.1,100.105,0.013,12.5,0.005,1.0635
2015-03-13,100.105,100.11,100.1,100.105,0.013,12.5,0.005,1.0496
2015-03-16,100.11,100.11,100.1,100.105,0.013,12.5,0.005,1.0568
2015-03-17,100.105,100.11,100.08,100.09,0.01375,12.5,0.005,1.0597
2015-03-18,100.09,100.1,100.075,100.09,0.01475,12.5,0.005,1.0864
2015-03-19,100.09,100.105,100.085,100.095,0.015,12.5,0.005,1.0660
2015-03-20,100.085,100.1,100.085,100.095,0.01475,12.5,0.005,1.0821
2015-03-23,100.1,100.1,100.085,100.09,0.0145,12.5,0.005,1.0946
2015-03-24,100.095,100.095,100.085,100.09,0.01475,12.5,0.005,1.0924
2015-03-25,100.09,100.1,100.085,100.095,0.01475,12.5,0.005,1.0970
2015-03-26,100.095,100.1,100.09,100.095,0.0145,12.5,0.005,1.0884
2015-03-27,100.09,100.1,100.085,100.095,0.01475,12.5,0.005,1.0889
2015-03-30,100.09,100.1,100.085,100.1,0.015,12.5,0.005,1.0833
2015-03-31,100.1,100.1,100.09,100.1,0.015,12.5,0.005,1.0731
2015-04-01,100.1,100.1,100.09,100.09,0.01475,12.5,0.005,1.0763
2015-04-02,100.095,100.095,100.085,100.09,0.01425,12.5,0.005,1.0880
2015-04-06,100.09,100.09,100.09,100.09,0.0135,12.5,0.005,1.0922
2015-04-07,100.09,100.095,100.085,100.09,0.0135,12.5,0.005,1.0814
2015-04-08,100.095,100.105,100.09,100.105,0.01325,12.5,0.005,1.0781
2015-04-09,100.105,100.11,100.1,100.1,0.01325,12.5,0.005,1.0659
2015-04-10,100.1,100.105,100.1,100.105,0.013,12.5,0.005,1.0604
2015-04-13,100.105,100.105,100.1,100.105,0.01275,12.5,0.005,1.0567
2015-04-14,100.105,100.115,100.105,100.11,0.01275,12.5,0.005,1.0655
2015-04-15,100.11,100.125,100.11,100.11,0.012,12.5,0.005,1.0684
2015-04-16,100.115,100.12,100.1,100.11,0.01175,12.5,0.005,1.0761
2015-04-17,100.11,100.115,100.1,100.1,0.0115,12.5,0.005,1.0806
2015-04-20,100.1,100.105,100.095,100.095,0.01125,12.5,0.005,1.0738
2015-04-21,100.1,100.11,100.095,100.1,0.01125,12.5,0.005,1.0736
2015-04-22,100.105,100.105,100.1,100.105,0.011,12.5,0.005,1.0725
2015-04-23,100.1,100.11,100.1,100.105,0.01075,12.5,0.005,1.0824
2015-04-24,100.105,100.105,100.095,100.1,0.01075,12.5,0.005,1.0873
2015-04-27,100.095,100.11,100.095,100.105,0.01075,12.5,0.005,1.0891
2015-04-28,100.11,100.125,100.11,100.12,0.011,12.5,0.005,1.0981
2015-04-29,100.12,100.12,100.1,100.11,0.0115,12.5,0.005,1.1128
2015-04-30,100.11,100.115,100.1,100.105,0.01175,12.5,0.005,1.1224
2015-05-01,100.1,100.105,100.095,100.095,0.01175,12.5,0.005,1.1199
2015-05-04,100.095,100.12,100.095,100.11,0.013,12.5,0.005,1.1146
2015-05-05,100.11,100.12,100.095,100.105,0.01375,12.5,0.005,1.1185
2015-05-06,100.095,100.11,100.095,100.105,0.01375,12.5,0.005,1.1347
2015-05-07,100.105,100.11,100.1,100.105,0.01375,12.5,0.005,1.1267
2015-05-08,100.1,100.11,100.1,100.105,0.014,12.5,0.005,1.1199
2015-05-11,100.11,100.11,100.105,100.105,0.014,12.5,0.005,1.1155
2015-05-12,100.11,100.11,100.1,100.105,0.014,12.5,0.005,1.1213
2015-05-13,100.1,100.11,100.09,100.1,0.01425,12.5,0.005,1.1354
2015-05-14,100.1,100.105,100.09,100.1,0.014,12.5,0.005,1.1410
2015-05-15,100.105,100.105,100.095,100.1,0.01375,12.5,0.005,1.1451
2015-05-18,100.1,100.105,100.095,100.095,0.01375,12.5,0.005,1.1315
2015-05-19,100.1,100.115,100.095,100.105,0.014,12.5,0.005,1.1150
2015-05-20,100.105,100.11,100.105,100.11,0.014,12.5,0.005,1.1094
2015-05-21,100.11,100.11,100.1,100.105,0.014,12.5,0.005,1.1112
2015-05-22,100.095,100.105,100.095,100.1,0.014,12.5,0.005,1.1013
2015-05-25,100.1,100.1,100.09,100.095,0.01375,12.5,0.005,1.0978
