time,open,high,low,close,MA 50,MA 20,ATR,Tick value,Tick size
2014-01-21T01:00:00Z,424,425.75,421,425,426.75,426.475,7.42129837296365,6.25,0.125
2014-01-22T01:00:00Z,425,429,424.5,426.25,426.865,426.125,7.27523345431546,6.25,0.125
2014-01-23T01:00:00Z,426,431.25,425.75,429,426.91,425.8625,7.18647178159969,6.25,0.125
2014-01-24T01:00:00Z,428.5,430.25,425.5,429.5,426.805,425.6125,7.06464819251971,6.25,0.125
2014-01-27T01:00:00Z,428.75,432.75,427,431.75,426.795,425.8875,6.99891578289372,6.25,0.125
2014-01-28T01:00:00Z,431,433.75,430.75,432,426.84,426.1125,6.79896999374903,6.25,0.125
2014-01-29T01:00:00Z,431.25,431.75,427,427.5,426.86,426.3125,6.70902149406158,6.25,0.125
2014-01-30T01:00:00Z,427.5,434.5,427.25,433.5,427.09,426.8875,6.7360704193585,6.25,0.125
2014-01-31T01:00:00Z,432.5,434.5,431.25,434,427.53,427.5625,6.56176689839058,6.25,0.125
2014-02-03T01:00:00Z,433.5,438.75,433.25,435.75,427.89,428.175,6.50867855347105,6.25,0.125
2014-02-04T01:00:00Z,435.5,442,434.5,441.75,428.385,428.875,6.5582446257975,6.25,0.125
2014-02-05T01:00:00Z,441,444,439,443.25,428.79,429.7375,6.48033239450762,6.25,0.125
2014-02-06T01:00:00Z,442.5,447.25,441.25,443,429.205,431.0375,6.45631577478224,6.25,0.125
2014-02-07T01:00:00Z,442.5,445,440.5,444.25,429.595,432.65,6.35849998604313,6.25,0.125
2014-02-10T01:00:00Z,442.75,449,440,443,430.085,433.1625,6.49057498674097,6.25,0.125
2014-02-11T01:00:00Z,442.75,444,437.25,441.5,430.57,433.5125,6.50354623740392,6.25,0.125
2014-02-12T01:00:00Z,440.75,445.75,439.25,440,430.88,433.9375,6.50336892553373,6.25,0.125
2014-02-13T01:00:00Z,439.75,442,439,440.5,431.2,434.675,6.32820047925704,6.25,0.125
2014-02-14T01:00:00Z,440.25,446,438,445.25,431.48,435.5375,6.41179045529419,6.25,0.125
2014-02-18T01:00:00Z,445,450,444.5,449.5,431.74,436.8125,6.36620093252948,6.25,0.125
2014-02-19T01:00:00Z,448.5,454.5,448.25,453.75,432.145,438.25,6.36039088590301,6.25,0.125
2014-02-20T01:00:00Z,453.25,456.5,451,455.75,432.575,439.725,6.31737134160786,6.25,0.125
2014-02-21T01:00:00Z,455.5,456.5,450.25,453,432.875,440.925,6.31400277452746,6.25,0.125
2014-02-24T01:00:00Z,451.5,452.75,445.5,451.5,433.185,442.025,6.37330263580109,6.25,0.125
2014-02-25T01:00:00Z,451,456.25,448.25,455.75,433.515,443.225,6.45463750401104,6.25,0.125
2014-02-26T01:00:00Z,454.75,459,453.75,455.5,433.94,444.4,6.39440562881048,6.25,0.125
2014-02-27T01:00:00Z,455,458,447,448,434.39,445.425,6.62468534736996,6.25,0.125
2014-02-28T01:00:00Z,454,465,453.5,463.5,435.195,446.925,7.14345108000146,6.25,0.125
2014-03-03T01:00:00Z,464.75,482.75,464,470.5,436.07,448.75,7.74877852600139,6.25,0.125
2014-03-04T01:00:00Z,469.5,485,465.25,484.25,437.255,451.175,8.34883959970132,6.25,0.125
2014-03-05T01:00:00Z,483,488,479.25,482,438.285,453.1875,8.36889761971625,6.25,0.125
2014-03-06T01:00:00Z,480.25,492.5,478.5,491,439.44,455.575,8.65045273873044,6.25,0.125
2014-03-07T01:00:00Z,490,502.5,484.5,489,440.535,457.875,9.11793010179392,6.25,0.125
2014-03-10T00:00:00Z,486.5,487.75,475.5,478.25,441.41,459.575,9.33703359670422,6.25,0.125
2014-03-11T00:00:00Z,477,485,473.25,483.25,442.55,461.5875,9.45768191686901,6.25,0.125
2014-03-12T00:00:00Z,483,489,476.5,488.5,443.77,463.9375,9.60979782102556,6.25,0.125
2014-03-13T00:00:00Z,487,493.25,482.25,485,445,466.1875,9.67930792997428,6.25,0.125
2014-03-14T00:00:00Z,484,489,478.5,486,446.28,468.4625,9.72034253347557,6.25,0.125
2014-03-17T00:00:00Z,484.5,487.5,476.5,479,447.45,470.15,9.78432540680179,6.25,0.125
2014-03-18T00:00:00Z,478.25,487,477,486.25,448.705,471.9875,9.7951091364617,6.25,0.125
2014-03-19T00:00:00Z,485.75,491.75,482.25,487.75,449.905,473.6875,9.78035367963862,6.25,0.125
2014-03-20T00:00:00Z,487,487.5,478,478.5,450.955,474.825,9.77883599565669,6.25,0.125
2014-03-21T00:00:00Z,478.5,481,476,479,452.195,476.125,9.53989419587385,6.25,0.125
2014-03-24T00:00:00Z,479,491,478.5,490,453.755,478.05,9.68789948608016,6.25,0.125
2014-03-25T00:00:00Z,489.5,490,485,486.5,454.83,479.5875,9.45350451177615,6.25,0.125
2014-03-26T00:00:00Z,486,487.75,482.5,484.5,455.83,481.0375,9.24332928618734,6.25,0.125
2014-03-27T00:00:00Z,484,492.75,482,492,457.04,483.2375,9.31866282187798,6.25,0.125
2014-03-28T00:00:00Z,491,496.25,489,492,458.365,484.6625,9.21522968078408,6.25,0.125
2014-03-31T00:00:00Z,490.25,503.75,475.5,502,459.845,486.2375,10.1669681967449,6.25,0.125
2014-04-01T00:00:00Z,501.5,512.5,501.25,507.5,461.515,487.4,10.2211197869076,6.25,0.125
2014-04-02T00:00:00Z,506.75,507.5,490.5,495.75,462.93,488.0875,10.5600637975622,6.25,0.125
2014-04-03T00:00:00Z,497,501,494,500,464.405,488.5375,10.3820606076841,6.25,0.125
2014-04-04T00:00:00Z,498.5,502.5,492.75,501.75,465.86,489.175,10.3504575772999,6.25,0.125
2014-04-07T00:00:00Z,500.25,502.5,494.5,499.25,467.255,490.225,10.2329346984349,6.25,0.125
2014-04-08T00:00:00Z,498.5,507.5,496.25,507,468.76,491.4125,10.2837879635132,6.25,0.125
2014-04-09T00:00:00Z,506.25,519,500,502.25,470.165,492.1,10.7195985653375,6.25,0.125
2014-04-10T00:00:00Z,502,503,494,501.25,471.64,492.9125,10.6336186370707,6.25,0.125
2014-04-11T00:00:00Z,499,505.25,497.5,498.5,472.94,493.5375,10.4894377052171,6.25,0.125
2014-04-14T00:00:00Z,498.25,507,497.5,503,474.32,494.7375,10.4399658199563,6.25,0.125
2014-04-15T00:00:00Z,502.75,506.75,497.5,503.75,475.68,495.6125,10.3804675289585,6.25,0.125
2014-04-16T00:00:00Z,502.5,505,495.25,497.5,476.795,496.1,10.3489441525105,6.25,0.125
2014-04-17T00:00:00Z,497.5,501.25,493,494.75,477.825,496.9125,10.243996944885,6.25,0.125
2014-04-21T00:00:00Z,494,494,485.5,488.5,478.735,497.3875,10.1942970976408,6.25,0.125
2014-04-22T00:00:00Z,489,500,487.25,496.25,479.775,497.7,10.3220822427587,6.25,0.125
2014-04-23T00:00:00Z,495.75,504.25,494.5,503.5,480.985,498.55,10.2934781306208,6.25,0.125
2014-04-24T00:00:00Z,502.75,507.5,499.5,501.25,482.18,499.3875,10.1788042240897,6.25,0.125
2014-04-25T00:00:00Z,501.25,510.75,500.75,507,483.52,500.1375,10.1698640128853,6.25,0.125
2014-04-28T00:00:00Z,506.25,512.5,505.25,507.75,484.865,500.925,10.023870812241,6.25,0.125
2014-04-29T00:00:00Z,509,516,508.25,515.75,486.275,501.6125,9.93517727162894,6.25,0.125
2014-04-30T00:00:00Z,520.75,521.5,514.5,519,487.665,502.1875,9.78841840804749,6.25,0.125
2014-05-01T00:00:00Z,518,521,504.5,507,488.73,502.75,10.1239974876451,6.25,0.125
2014-05-02T00:00:00Z,507,509.75,497.75,499.5,489.605,502.725,10.2177976132629,6.25,0.125
2014-05-05T00:00:00Z,499,509.5,497.5,508,490.705,503.0375,10.3069077325997,6.25,0.125
2014-05-06T00:00:00Z,507.25,519,502,517.5,492.025,503.95,10.6415623459697,6.25,0.125
2014-05-07T00:00:00Z,516.25,519,510.25,514,493.19,504.3,10.5469842286712,6.25,0.125
2014-05-08T00:00:00Z,513.75,517,508,516.5,494.41,505.0125,10.4696350172377,6.25,0.125
2014-05-09T00:00:00Z,515.5,522.75,505.75,507.5,495.6,505.325,10.7961532663758,6.25,0.125
2014-05-12T00:00:00Z,505.25,506.25,498.5,499.5,496.32,505.375,10.706345603057,6.25,0.125
2014-05-13T00:00:00Z,499,503.5,497.5,502.75,496.965,505.3625,10.4710283229042,6.25,0.125
2014-05-14T00:00:00Z,502,504.5,495.25,495.5,497.19,504.95,10.409976906759,6.25,0.125
2014-05-15T00:00:00Z,495.5,497.25,481.75,484.25,497.235,504.2875,10.664478061421,6.25,0.125
2014-05-16T00:00:00Z,484.5,487,480.25,483.5,497.085,503.725,10.46875415835,6.25,0.125
2014-05-19T00:00:00Z,481.75,482.5,476.25,477.25,496.85,503.1625,10.3078164504325,6.25,0.125
2014-05-20T00:00:00Z,477.75,481.25,473,473.5,496.755,502.025,10.2049256279108,6.25,0.125
2014-05-21T00:00:00Z,473.5,476,472.5,474.5,496.58,500.575,9.86967934651529,6.25,0.125
2014-05-22T00:00:00Z,474.5,482.5,472.5,476.75,496.345,499.35,9.87619537918953,6.25,0.125
2014-05-23T00:00:00Z,477.5,480.5,475.5,478,496.205,497.9,9.63238561023005,6.25,0.125
2014-05-27T00:00:00Z,474.5,475,469.25,469.75,495.88,496,9.58826632971855,6.25,0.125
2014-05-28T00:00:00Z,469.75,473,466.5,472.5,495.75,493.8375,9.43385301323262,6.25,0.125
2014-05-29T00:00:00Z,472.5,472.75,467.25,469.5,495.415,491.3625,9.23716036257099,6.25,0.125
2014-05-30T00:00:00Z,469.75,473.5,465,465.75,494.975,489.3,9.20030234444244,6.25,0.125
2014-06-02T00:00:00Z,465,470.5,460.25,465.5,494.715,487.6,9.25278722722032,6.25,0.125
2014-06-03T00:00:00Z,463.25,465,456,458.25,494.3,485.1125,9.26514786585931,6.25,0.125
2014-06-04T00:00:00Z,458.5,460.5,454.25,456.25,493.625,482.05,9.11439047256634,6.25,0.125
2014-06-05T00:00:00Z,457,458,448.5,449,492.875,478.8,9.13367094893802,6.25,0.125
2014-06-06T00:00:00Z,449,459.75,447,459,492.365,475.925,9.31448740149112,6.25,0.125
2014-06-09T00:00:00Z,457,457.5,445.5,451,491.545,473.1,9.52376303141656,6.25,0.125
2014-06-10T00:00:00Z,450.5,455,444.75,445.5,490.615,470.4,9.56007487984574,6.25,0.125
2014-06-11T00:00:00Z,445.5,449.75,439.25,441,489.395,467.3125,9.60707113585345,6.25,0.125
2014-06-12T00:00:00Z,440.5,445,439.5,444,488.125,464.7375,9.40171757906078,6.25,0.125
2014-06-13T00:00:00Z,444,449.75,443.75,447,487.15,462.875,9.23163170010774,6.25,0.125
2014-06-16T00:00:00Z,444.25,449.5,440.25,441,485.97,460.75,9.23255011510235,6.25,0.125
2014-06-17T00:00:00Z,440.75,441.5,435.5,438.75,484.71,458.825,9.07092260934723,6.25,0.125
2014-06-18T00:00:00Z,438.5,443.75,438.5,441.5,483.555,457.225,8.87987647887987,6.25,0.125
2014-06-19T00:00:00Z,441,450.75,441,450.5,482.425,456.025,8.92338265493588,6.25,0.125
2014-06-20T00:00:00Z,449.75,453.75,446.25,453.25,481.445,454.85,8.85221352218908,6.25,0.125
2014-06-23T00:00:00Z,453,457.75,444,444.5,480.31,453.175,9.09710284607963,6.25,0.125
2014-06-24T00:00:00Z,444.75,445,439.5,443,479.2,451.8375,8.91724770377565,6.25,0.125
2014-06-25T00:00:00Z,443,443,440,441,477.96,450.2625,8.62138531858686,6.25,0.125
2014-06-26T00:00:00Z,441.5,446,440.75,442.75,476.74,448.925,8.45281605265752,6.25,0.125
2014-06-27T00:00:00Z,438.25,442.5,436.25,442.25,475.635,447.75,8.35517525002465,6.25,0.125
2014-06-30T00:00:00Z,441.75,441.75,417,418.75,474.115,445.4125,9.19991648752341,6.25,0.125
2014-07-01T00:00:00Z,418,418.5,410.25,416,472.665,443.3,9.16492066314724,6.25,0.125
2014-07-02T00:00:00Z,416,416.5,410,412.25,470.985,441.1,9.03167462998988,6.25,0.125
2014-07-03T00:00:00Z,412.5,414,409,409.5,469.105,439.125,8.83009089849039,6.25,0.125
2014-07-07T00:00:00Z,405.75,406,397,400.5,467.09,436.2,9.01358635356587,6.25,0.125
2014-07-08T00:00:00Z,400.5,402.25,396.75,398.25,464.915,433.5625,8.83790703588757,6.25,0.125
2014-07-09T00:00:00Z,397.75,398,388.5,391.25,462.585,430.85,8.8835116840932,6.25,0.125
2014-07-10T00:00:00Z,390.25,394.25,385.25,386.25,459.995,428.1125,8.88933609988854,6.25,0.125
2014-07-11T00:00:00Z,386,388.5,375.75,378.25,457.18,424.825,9.08236929489411,6.25,0.125
2014-07-14T00:00:00Z,377.25,382.75,374,381.5,454.67,421.55,9.0657508301494,6.25,0.125
2014-07-15T00:00:00Z,381,381.25,371,374,452.16,418.2,9.13746328864193,6.25,0.125
2014-07-16T00:00:00Z,374,386.25,373.75,378.25,449.565,415.175,9.30559012420984,6.25,0.125
2014-07-17T00:00:00Z,378,387.75,374.5,379.5,446.805,412.075,9.50281061799935,6.25,0.125
2014-07-18T00:00:00Z,379,381.25,370.75,371.25,443.95,408.1125,9.55267008709938,6.25,0.125
2014-07-21T00:00:00Z,369,369,363,364,440.9,403.65,9.48753658274441,6.25,0.125
2014-07-22T00:00:00Z,363.5,367,360,360.25,437.955,399.4375,9.36315975360719,6.25,0.125
2014-07-23T00:00:00Z,360,363.5,357.5,362.5,435.215,395.4125,9.19500176592683,6.25,0.125
2014-07-24T00:00:00Z,361.75,369,356.5,361.5,432.39,391.4375,9.36025167763049,6.25,0.125
2014-07-25T00:00:00Z,361,363.5,357,363,429.74,387.45,9.21723909374896,6.25,0.125
2014-07-28T00:00:00Z,363,369.25,363,367.75,427.41,383.725,9.06887713906152,6.25,0.125
2014-07-29T00:00:00Z,367.5,368.5,358.5,361.5,424.97,380.8625,9.11543328210844,6.25,0.125
2014-07-30T00:00:00Z,361,364.25,357.75,361.75,422.66,378.15,8.98466161800302,6.25,0.125
2014-07-31T00:00:00Z,360.5,361.5,356.75,357,420.33,375.3875,8.78542853710287,6.25,0.125
2014-08-01T00:00:00Z,357,358.75,351.5,352.5,417.89,372.5375,8.70865711024773,6.25,0.125
2014-08-04T00:00:00Z,351.5,361.25,351.5,358.75,415.53,370.45,8.76072425473534,6.25,0.125
2014-08-05T00:00:00Z,358,358.25,353,356.25,413.095,368.35,8.61018804199857,6.25,0.125
2014-08-06T00:00:00Z,355.75,364,355.5,363.25,410.965,366.95,8.60467863989864,6.25,0.125
2014-08-07T00:00:00Z,362,362.75,355.75,359.5,408.705,365.6125,8.54944470790371,6.25,0.125
2014-08-08T00:00:00Z,358.75,359.5,351.25,351.75,406.35,364.2875,8.53447247250853,6.25,0.125
2014-08-11T00:00:00Z,351,357.75,350.5,356.75,404.17,363.05,8.4702488488831,6.25,0.125
2014-08-12T00:00:00Z,355.5,362,347.75,358.5,402.03,362.275,8.75923640643894,6.25,0.125
2014-08-13T00:00:00Z,358,361,354.5,358,400.025,361.2625,8.646274586117,6.25,0.125
2014-08-14T00:00:00Z,357.75,362.75,355,362,398.14,360.3875,8.60146085681115,6.25,0.125
2014-08-15T00:00:00Z,361,368,360.5,365.75,396.475,360.1125,8.54638781397059,6.25,0.125
2014-08-18T00:00:00Z,365.5,370,359.75,360.75,394.51,359.95,8.63156842327206,6.25,0.125
2014-08-19T00:00:00Z,360,363.25,356.5,362.5,392.74,360.0625,8.53749000210846,6.25,0.125
2014-08-20T00:00:00Z,361.5,362,356.25,359.5,391.02,359.9125,8.42311550200303,6.25,0.125
2014-08-21T00:00:00Z,358.75,366,358,362.25,389.445,359.95,8.40195972690288,6.25,0.125
2014-08-22T00:00:00Z,361.25,367,361.25,365.5,387.875,360.075,8.26936174055774,6.25,0.125
2014-08-25T00:00:00Z,363.5,364.25,358.75,360,386.135,359.6875,8.19339365352985,6.25,0.125
2014-08-26T00:00:00Z,359,359.5,353.5,356,384.435,359.4125,8.10872397085336,6.25,0.125
2014-08-27T00:00:00Z,355,356.5,352.5,356,382.78,359.125,7.90328777231069,6.25,0.125
2014-08-28T00:00:00Z,364.25,370,363.5,369.25,381.335,359.7375,8.20812338369516,6.25,0.125
2014-08-29T00:00:00Z,368,369,362.5,364.75,379.62,360.35,8.1352172145104,6.25,0.125
2014-09-02T00:00:00Z,363.25,367.5,362.25,363.75,377.83,360.6,7.99095635378488,6.25,0.125
2014-09-03T00:00:00Z,362.75,362.75,351.25,352,375.98,360.3875,8.21640853609564,6.25,0.125
2014-09-04T00:00:00Z,352,353.25,343.75,346.5,374.05,359.55,8.28058810929085,6.25,0.125
2014-09-05T00:00:00Z,346.75,357.5,346.75,356,372.35,359.375,8.41655870382631,6.25,0.125
2014-09-08T00:00:00Z,354.5,358,346.25,348.25,370.46,359.2,8.583230768635,6.25,0.125
2014-09-09T00:00:00Z,348.25,348.25,343,344.25,368.5,358.575,8.41656923020325,6.25,0.125
2014-09-10T00:00:00Z,344,347.25,343,345.75,367.04,357.9375,8.20824076869308,6.25,0.125
2014-09-11T00:00:00Z,345.5,345.5,335.75,341,365.54,357.0875,8.29782873025843,6.25,0.125
2014-09-12T00:00:00Z,341,344,337.25,338.5,364.065,355.9125,8.22043729374551,6.25,0.125
2014-09-15T00:00:00Z,337,343.5,335.75,343,362.735,354.775,8.19691542905823,6.25,0.125
2014-09-16T00:00:00Z,342.5,350.5,338.75,343.75,361.6,353.925,8.37456965760532,6.25,0.125
2014-09-17T00:00:00Z,343.25,344.25,339.25,341.75,360.47,352.8875,8.20584117472506,6.25,0.125
2014-09-18T00:00:00Z,341,341.75,338,338.25,359.41,351.825,7.9830491159888,6.25,0.125
2014-09-19T00:00:00Z,338,338.25,331.5,331.5,358.315,350.2875,7.92139666018936,6.25,0.125
2014-09-22T00:00:00Z,331,331.5,326.75,330.25,357.355,348.525,7.7628268271799,6.25,0.125
2014-09-23T00:00:00Z,329.5,331,325.25,325.5,356.235,346.8,7.6621854858209,6.25,0.125
2014-09-24T00:00:00Z,325.5,330,324.75,329.5,355.345,345.475,7.54157621152986,6.25,0.125
2014-09-25T00:00:00Z,329.25,330.75,325.25,326,354.3,343.975,7.43949740095336,6.25,0.125
2014-09-26T00:00:00Z,326,327,322.75,323,353.17,341.6625,7.28002253090569,6.25,0.125
2014-09-29T00:00:00Z,322.25,326.5,322,325.75,352.26,339.7125,7.14102140436041,6.25,0.125
2014-09-30T00:00:00Z,325.5,326.25,319.5,320.75,351.395,337.5625,7.12147033414239,6.25,0.125
2014-10-01T00:00:00Z,320.25,323.5,318.25,321.25,350.615,336.025,7.02789681743527,6.25,0.125
2014-10-02T00:00:00Z,320.5,323.25,319.25,322.75,349.82,334.8375,6.87650197656351,6.25,0.125
2014-10-03T00:00:00Z,322.75,325.75,321,323.25,349.055,333.2,6.77017687773533,6.25,0.125
2014-10-06T00:00:00Z,323.25,332.75,323.25,332.5,348.445,332.4125,6.90666803384856,6.25,0.125
2014-10-07T00:00:00Z,331.75,342.25,330.5,340.5,347.9,332.225,7.14883463215614,6.25,0.125
2014-10-08T00:00:00Z,340,343.5,337.5,343.25,347.535,332.1,7.09139290054833,6.25,0.125
2014-10-09T00:00:00Z,342.5,348,340.75,344.75,347.195,332.2875,7.09932325552091,6.25,0.125
2014-10-10T00:00:00Z,343.25,348.5,332.5,334,346.735,332.0625,7.54435709274487,6.25,0.125
2014-10-13T00:00:00Z,333.5,347.5,330.5,346,346.605,332.2125,8.01713923810762,6.25,0.125
2014-10-14T00:00:00Z,345.5,357.5,343,357,346.57,332.875,8.34128227620224,6.25,0.125
2014-10-15T00:00:00Z,356,358.25,346.5,347.5,346.395,333.1625,8.51171816239213,6.25,0.125
2014-10-16T00:00:00Z,347.75,353,345,352.25,346.175,333.8625,8.48613225427252,6.25,0.125
2014-10-17T00:00:00Z,351.75,355.75,346.5,348,345.945,334.6875,8.5243256415589,6.25,0.125
2014-10-20T00:00:00Z,345.25,349,342,348.25,345.875,335.5875,8.44810935948095,6.25,0.125
2014-10-21T00:00:00Z,347.5,358.75,347,356,345.86,337.1125,8.6132038915069,6.25,0.125
2014-10-22T00:00:00Z,355.5,361,352.25,353,345.75,338.2875,8.62004369693156,6.25,0.125
2014-10-23T00:00:00Z,352,360.25,351,359.75,345.785,339.975,8.65154151208498,6.25,0.125
2014-10-24T00:00:00Z,359.25,365,352.25,353,345.605,341.475,8.85646443648073,6.25,0.125
2014-10-27T00:00:00Z,351.75,363.75,348.5,363,345.55,343.3375,9.17614121465669,6.25,0.125
2014-10-28T00:00:00Z,362.5,371.75,361.25,364.5,345.625,345.525,9.24233415392386,6.25,0.125
2014-10-29T00:00:00Z,364.25,376,362.5,375.25,345.88,348.225,9.45521744622767,6.25,0.125
2014-10-30T00:00:00Z,374.75,381,371.5,374,346.17,350.7875,9.45745657391628,6.25,0.125
2014-10-31T00:00:00Z,372.75,378,368,376.75,346.46,353.4625,9.48458374522047,6.25,0.125
2014-11-03T01:00:00Z,374.5,375.25,370.5,373.5,346.62,355.5125,9.32285455795944,6.25,0.125
2014-11-04T01:00:00Z,372.5,372.5,364,364.5,346.71,356.7125,9.33171183006147,6.25,0.125
2014-11-05T01:00:00Z,364,371.75,359,370.25,346.995,358.0625,9.5026262385584,6.25,0.125
2014-11-06T01:00:00Z,369.5,374.5,366.5,371.25,347.3,359.3875,9.42749492663048,6.25,0.125
2014-11-07T01:00:00Z,370,371.75,364.25,367.5,347.265,361.0625,9.33112018029895,6.25,0.125
2014-11-10T01:00:00Z,366,378.75,364.75,369.25,347.355,362.225,9.564564171284,6.25,0.125
2014-11-11T01:00:00Z,368.25,374.5,365.5,373.75,347.555,363.0625,9.5363359627198,6.25,0.125
2014-11-12T01:00:00Z,373.5,385,372.75,377.75,348.07,364.575,9.67201916458381,6.25,0.125
2014-11-13T01:00:00Z,377,389,377,386.25,348.865,366.275,9.78841820635462,6.25,0.125
2014-11-14T01:00:00Z,385.5,387,380.5,381.75,349.38,367.9625,9.62399729603689,6.25,0.125
2014-11-17T01:00:00Z,381.5,384.25,374.25,377.5,349.965,369.425,9.64279743123505,6.25,0.125
2014-11-18T01:00:00Z,377.5,378.75,371.25,372,350.52,370.225,9.5356575596733,6.25,0.125
2014-11-19T01:00:00Z,371.75,372,362.75,363.25,350.87,370.7375,9.52137468168963,6.25,0.125
2014-11-20T01:00:00Z,363,374.75,362.5,373.25,351.515,371.4125,9.65780594760515,6.25,0.125
2014-11-21T01:00:00Z,372.75,381.5,369.75,372.75,352.2,372.4,9.76241565022489,6.25,0.125
2014-11-24T01:00:00Z,372.25,372.75,365.5,367.5,352.69,372.625,9.63679486771365,6.25,0.125
2014-11-25T01:00:00Z,367.5,375.25,366.25,374.25,353.3,373.1125,9.60495512432796,6.25,0.125
2014-11-26T01:00:00Z,374,378.75,373.75,378.25,354.03,373.2625,9.37470736811157,6.25,0.125
2014-11-28T01:00:00Z,390,393.75,382.75,388.75,355.04,374,9.68097199970599,6.25,0.125
2014-12-01T01:00:00Z,386,391.5,383,389.75,356.205,374.65,9.62192339972069,6.25,0.125
2014-12-02T01:00:00Z,389,391,381,381.25,357.225,375.0375,9.64082722973465,6.25,0.125
2014-12-03T01:00:00Z,381.5,382.5,377.25,382,358.355,375.9125,9.42128586824792,6.25,0.125
2014-12-04T01:00:00Z,381.75,390.5,380.25,389.75,359.56,376.8875,9.46272157483552,6.25,0.125
2014-12-05T01:00:00Z,388.75,396,386,395,360.94,378.075,9.48958549609375,6.25,0.125
2014-12-08T01:00:00Z,394,399.75,389.5,390.25,362.285,379.2125,9.52760622128906,6.25,0.125
2014-12-09T01:00:00Z,389.5,396,387.5,395.25,363.675,380.5125,9.47622591022461,6.25,0.125
2014-12-10T01:00:00Z,394.25,398.25,389.25,393.75,365.135,381.5125,9.45241461471338,6.25,0.125
2014-12-11T01:00:00Z,393.75,401,392.25,398.5,366.68,382.55,9.41729388397771,6.25,0.125
2014-12-12T01:00:00Z,397.25,410,397.25,407.5,368.375,383.6125,9.58392918977882,6.25,0.125
2014-12-15T01:00:00Z,407.5,412.5,405,408.5,370.08,384.95,9.47973273028988,6.25,0.125
2014-12-16T01:00:00Z,407.75,411.5,404,406,371.55,386.375,9.38074609377539,6.25,0.125
2014-12-17T01:00:00Z,405.75,410,403.5,408.25,372.905,388.1875,9.23670878908662,6.25,0.125
2014-12-18T01:00:00Z,408,414,407,411,374.26,390.575,9.12487334963229,6.25,0.125
2014-12-19T01:00:00Z,410.75,411.25,405,410.5,375.575,392.4375,8.98112968215068,6.25,0.125
2014-12-22T01:00:00Z,409.75,414.25,408.5,411.75,377.13,394.3875,8.81957319804314,6.25,0.125
2014-12-23T01:00:00Z,411,415.75,410.5,414,378.49,396.7125,8.64109453814099,6.25,0.125
2014-12-24T01:00:00Z,413.5,415,405.75,407.75,379.505,398.3875,8.67153981123394,6.25,0.125
2014-12-26T01:00:00Z,410.25,415,405.75,414.75,380.85,400.2125,8.70046282067224,6.25,0.125
2014-12-29T01:00:00Z,414,417,410.75,412.75,382.06,401.4125,8.57793967963863,6.25,0.125
2014-12-30T01:00:00Z,411.75,412.75,406,406.5,383.23,402.25,8.4865426956567,6.25,0.125
2014-12-31T01:00:00Z,406,406.5,396,397,384.205,403.0375,8.58721556087386,6.25,0.125
2015-01-02T01:00:00Z,396.25,398.5,391.5,395.75,385,403.725,8.50785478283017,6.25,0.125
2015-01-05T01:00:00Z,395.75,406.75,394.5,406,386.06,404.5375,8.69496204368866,6.25,0.125
2015-01-06T01:00:00Z,405.5,409.5,402.25,405,386.965,405.0375,8.62271394150423,6.25,0.125
2015-01-07T01:00:00Z,404.75,407.25,396,396.25,387.83,405.3375,8.75407824442902,6.25,0.125
2015-01-08T01:00:00Z,396.5,398.75,392.75,394.25,388.455,405.2875,8.61637433220757,6.25,0.125
2015-01-09T01:00:00Z,394.75,401.5,393,400.25,389.17,405.6125,8.61055561559719,6.25,0.125
2015-01-12T01:00:00Z,399,407,390,402,389.705,405.7875,9.03002783481733,6.25,0.125
2015-01-13T01:00:00Z,402,406.5,384.5,385.75,389.94,404.7,9.67852644307646,6.25,0.125
2015-01-14T01:00:00Z,386,386.25,376,381,390.025,403.325,9.70710012092264,6.25,0.125
2015-01-15T01:00:00Z,382.75,388,376,380,390.155,402.025,9.82174511487651,6.25,0.125
2015-01-16T01:00:00Z,380.5,388,379.5,387,390.605,400.9625,9.75565785913268,6.25,0.125
2015-01-20T01:00:00Z,385.25,391,382.25,390.25,391.005,399.925,9.70537496617605,6.25,0.125
2015-01-21T01:00:00Z,390,392.5,386.25,388,391.34,398.8,9.53260621786725,6.25,0.125
2015-01-22T01:00:00Z,387.75,390.5,382.5,383.75,391.665,397.4,9.45597590697388,6.25,0.125
2015-01-23T01:00:00Z,384,388.5,382,386.75,392.015,396.0375,9.30817711162519,6.25,0.125
2015-01-26T01:00:00Z,385.75,388.25,382.25,384,392.22,394.85,9.14276825604393,6.25,0.125
2015-01-27T01:00:00Z,383.5,386,380,381.25,392.29,393.175,8.98562984324173,6.25,0.125
2015-01-28T01:00:00Z,380.75,381.5,373,373.25,392.03,391.2,8.96134835107965,6.25,0.125
2015-01-29T01:00:00Z,373.5,373.5,368,371.5,391.825,389.45,8.78828093352566,6.25,0.125
2015-01-30T01:00:00Z,372.75,373,365.75,370,391.675,388.1,8.71136688684938,6.25,0.125
2015-02-02T01:00:00Z,369.75,378.5,367.5,369.75,391.63,386.8,8.82579854250691,6.25,0.125
2015-02-03T01:00:00Z,370,388.5,370,385.75,392.08,385.7875,9.32200861538157,6.25,0.125
2015-02-04T01:00:00Z,385,388.25,379.5,383.5,392.285,384.7125,9.29340818461249,6.25,0.125
2015-02-05T01:00:00Z,382.5,387.5,381.5,385.25,392.535,384.1625,9.12873777538186,6.25,0.125
