time,open,high,low,close,Average True Range,Tick value,Tick size,JPYUSD FX
2012-12-05,7080,7170,7020,7120,148.5,10000,10,0.012125
2012-12-06,7130,7210,7090,7180,147,10000,10,0.012135
2012-12-07,7180,7220,7140,7200,140,10000,10,0.012123
2012-12-10,7200,7230,7100,7180,140,10000,10,0.012142
2012-12-11,7160,7180,7110,7160,136.5,10000,10,0.012117
2012-12-12,7170,7250,7150,7220,136,10000,10,0.01201
2012-12-13,7220,7400,7210,7370,141.5,10000,10,0.011955
2012-12-14,7390,7420,7300,7390,139.5,10000,10,0.011974
2012-12-17,7360,7560,7340,7450,139,10000,10,0.011921
2012-12-18,7450,7600,7390,7570,139,10000,10,0.011875
2012-12-19,7570,7810,7550,7810,147.5,10000,10,0.011846
2012-12-20,7780,7820,7640,7660,147.5,10000,10,0.011851
2012-12-21,7650,7810,7540,7590,152.5,10000,10,0.011872
2012-12-25,7590,7760,7570,7700,155,10000,10,0.011797
2012-12-26,7730,7880,7710,7870,158,10000,10,0.01168
2012-12-27,7890,8030,7890,8000,158,10000,10,0.011614
2012-12-28,8010,8080,7950,8020,154,10000,10,0.011642
2013-01-04,8060,8390,7980,8310,168.5,10000,10,0.011344
2013-01-07,8340,8440,8210,8250,175.5,10000,10,0.011391
2013-01-08,8250,8260,8090,8110,178.5,10000,10,0.011488
2013-01-09,8100,8260,8000,8200,184,10000,10,0.011379
2013-01-10,8210,8320,8170,8290,185.5,10000,10,0.011263
2013-01-11,8300,8470,8300,8460,190.5,10000,10,0.011213
2013-01-15,8450,8590,8450,8520,191,10000,10,0.011263
2013-01-16,8500,8510,8210,8210,203,10000,10,0.011315
2013-01-17,8240,8330,8050,8260,212,10000,10,0.011127
2013-01-18,8270,8560,8210,8550,220,10000,10,0.0111
2013-01-21,8550,8610,8340,8340,227.5,10000,10,0.011158
2013-01-22,8370,8490,8230,8330,229.5,10000,10,0.011273
2013-01-23,8310,8320,8090,8100,231,10000,10,0.011285
2013-01-24,8070,8270,8050,8260,229,10000,10,0.011071
2013-01-25,8300,8570,8250,8560,236,10000,10,0.011002
2013-01-28,8560,8700,8430,8440,236,10000,10,0.011007
2013-01-29,8440,8570,8350,8520,237.5,10000,10,0.011023
2013-01-30,8500,8750,8430,8730,244.5,10000,10,0.010979
2013-01-31,8790,8820,8630,8740,246,10000,10,0.010903
2013-02-01,8700,8880,8680,8800,249.5,10000,10,0.010773
2013-02-04,8810,8920,8740,8900,238,10000,10,0.010825
2013-02-05,8920,8960,8670,8710,241,10000,10,0.010679
2013-02-06,8670,9140,8640,9060,257.5,10000,10,0.010677
2013-02-07,9040,9080,8910,9020,253,10000,10,0.01068
2013-02-08,9000,9070,8750,8800,261.5,10000,10,0.01079
2013-02-12,8760,9090,8670,9000,273.5,10000,10,0.010698
2013-02-13,9040,9070,8820,8890,279,10000,10,0.010705
2013-02-14,8900,9000,8870,8960,270,10000,10,0.010768
2013-02-15,8940,8980,8690,8800,270.5,10000,10,0.010694
2013-02-18,8800,9090,8750,9040,270,10000,10,0.010642
2013-02-19,9060,9080,8970,9000,262,10000,10,0.010686
2013-02-20,8980,9140,8950,9070,258.5,10000,10,0.010688
2013-02-21,9090,9190,8920,8950,260,10000,10,0.010738
2013-02-22,8940,9040,8800,9040,261,10000,10,0.010706
2013-02-25,9030,9300,9000,9280,260,10000,10,0.010891
2013-02-26,9280,9310,8970,9040,263.5,10000,10,0.010873
2013-02-27,8950,9080,8870,8890,263,10000,10,0.010842
2013-02-28,8910,9210,8850,9130,265,10000,10,0.010804
2013-03-01,9150,9280,9090,9200,265,10000,10,0.010684
2013-03-04,9200,9400,9170,9280,266.5,10000,10,0.010696
2013-03-05,9270,9410,9260,9320,265,10000,10,0.01072
2013-03-06,9320,9570,9320,9560,263,10000,10,0.01063
2013-03-07,9580,9700,9570,9590,245,10000,10,0.010545
2013-03-08,9610,9920,9570,9910,254,10000,10,0.010416
2013-03-11,9930,10090,9920,9980,247,10000,10,0.010386
2013-03-12,9980,10090,9920,9950,234.5,10000,10,0.010408
2013-03-13,9930,9970,9830,9890,229,10000,10,0.010404
2013-03-14,9860,10020,9840,10020,231.5,10000,10,0.010403
2013-03-15,10050,10190,9950,10180,229,10000,10,0.010496
2013-03-18,10160,10170,9830,9860,229.5,10000,10,0.010505
2013-03-19,9890,10120,9850,10110,237.5,10000,10,0.010508
2013-03-21,10120,10270,9970,10260,243,10000,10,0.010539
2013-03-22,10260,10310,9960,10010,247,10000,10,0.010583
2013-03-25,10040,10230,9970,10200,248,10000,10,0.010618
2013-03-26,10210,10240,9960,10060,247,10000,10,0.010588
2013-03-27,10110,10220,10060,10210,238,10000,10,0.010587
2013-03-28,10220,10230,9970,10090,240.5,10000,10,0.010619
2013-03-29,10090,10130,9990,10090,229.5,10000,10,0.010614
2013-04-01,10100,10110,9840,9870,233.5,10000,10,0.010726
2013-04-02,9800,9910,9500,9720,242.5,10000,10,0.010704
2013-04-03,9750,10060,9740,10050,252,10000,10,0.010748
2013-04-04,10020,10410,9760,10410,272,10000,10,0.01038
2013-04-05,10450,10930,10450,10500,291,10000,10,0.010251
2013-04-08,10560,10940,10470,10900,297,10000,10,0.010063
2013-04-09,10960,11060,10840,10880,299,10000,10,0.010098
2013-04-10,10830,11040,10830,10980,301,10000,10,0.010021
2013-04-11,11050,11230,11020,11180,306.5,10000,10,0.010033
2013-04-12,11180,11230,11070,11190,305.5,10000,10,0.010162
2013-04-15,11140,11150,10950,11030,305.5,10000,10,0.010335
2013-04-16,11030,11060,10620,11000,310,10000,10,0.010251
2013-04-17,11040,11100,10940,11090,304.5,10000,10,0.010194
2013-04-18,11110,11110,10820,10960,304,10000,10,0.010187
2013-04-19,10940,11060,10890,11060,295,10000,10,0.01005
2013-04-22,11130,11320,11100,11250,295,10000,10,0.010078
2013-04-23,11270,11300,11180,11230,287,10000,10,0.010053
2013-04-24,11200,11540,11180,11520,297,10000,10,0.01005
2013-04-25,11560,11680,11520,11610,292,10000,10,0.010075
2013-04-26,11640,11730,11530,11640,295,10000,10,0.0102
2013-04-30,11580,11630,11450,11570,291,10000,10,0.010263
2013-05-01,11570,11580,11470,11490,276,10000,10,0.010268
2013-05-02,11510,11540,11330,11400,269.5,10000,10,0.010211
2013-05-07,11380,11910,11370,11850,264,10000,10,0.010102
2013-05-08,11850,12130,11840,11950,252.5,10000,10,0.010099
2013-05-09,11970,12120,11890,11920,240.5,10000,10,0.009941
2013-05-10,11910,12350,11870,12350,253.5,10000,10,0.009842
2013-05-13,12410,12550,12360,12510,253,10000,10,0.009821
2013-05-14,12490,12550,12430,12490,246.5,10000,10,0.009764
2013-05-15,12470,12810,12450,12780,256.5,10000,10,0.009781
2013-05-16,12800,12930,12570,12760,262.5,10000,10,0.009779
2013-05-17,12740,12880,12590,12880,255,10000,10,0.009687
2013-05-20,12890,13090,12830,13080,260,10000,10,0.00978
2013-05-21,13050,13090,12960,13090,252,10000,10,0.009758
2013-05-22,13080,13410,13080,13360,260,10000,10,0.009694
2013-05-23,13360,13690,12170,12280,323,10000,10,0.009802
2013-05-24,12340,12710,11660,12300,369.5,10000,10,0.00987
2013-05-27,12260,12280,11710,11720,381,10000,10,0.009907
2013-05-28,11740,12110,11370,12050,410,10000,10,0.00977
2013-05-29,12140,12350,11890,11890,423,10000,10,0.009887
2013-05-30,11770,11890,11220,11300,447,10000,10,0.009927
2013-05-31,11420,11680,11250,11390,463,10000,10,0.009949
2013-06-03,11280,11420,10930,10930,477,10000,10,0.010045
2013-06-04,10930,11340,10620,11340,486,10000,10,0.009995
2013-06-05,11300,11430,10630,10630,511.5,10000,10,0.010094
2013-06-06,10850,10980,10510,10510,523.5,10000,10,0.010312
2013-06-07,10580,10800,9980,10370,540.5,10000,10,0.01025
2013-06-10,10400,11310,10190,11310,586.5,10000,10,0.010126
2013-06-11,11230,11420,10840,11070,609.5,10000,10,0.010414
2013-06-12,10950,11070,10650,10970,612.5,10000,10,0.010418
2013-06-13,10970,11030,10030,10030,644.5,10000,10,0.010485
2013-06-14,10130,10540,10110,10400,655.5,10000,10,0.010616
2013-06-17,10360,10700,10100,10690,672.5,10000,10,0.010581
2013-06-18,10680,10830,10540,10630,680.5,10000,10,0.01049
2013-06-19,10690,10930,10690,10890,679,10000,10,0.010369
2013-06-20,10830,10880,10580,10660,618.5,10000,10,0.010278
2013-06-21,10840,11000,10310,11000,600.5,10000,10,0.010214
2013-06-24,11040,11110,10640,10640,594.5,10000,10,0.010233
2013-06-25,10660,10870,10380,10570,582,10000,10,0.010223
2013-06-26,10650,10840,10410,10410,580.5,10000,10,0.01023
2013-06-27,10480,10900,10460,10900,571.5,10000,10,0.010167
2013-06-28,10900,11370,10840,11310,576.5,10000,10,0.010086
2013-07-01,11300,11510,11190,11500,568,10000,10,0.010033
2013-07-02,11600,11770,11520,11760,545.5,10000,10,0.009938
2013-07-03,11740,11940,11600,11650,522.5,10000,10,0.010009
2013-07-04,11540,11730,11400,11620,515.5,10000,10,0.009997
2013-07-05,11600,11980,11570,11970,495,10000,10,0.009883
2013-07-08,11980,12140,11690,11730,461.5,10000,10,0.009903
2013-07-09,11820,12130,11800,12090,452.5,10000,10,0.009886
2013-07-10,12090,12200,11900,12060,446.5,10000,10,0.010034
2013-07-11,12050,12140,11870,12100,410,10000,10,0.010105
2013-07-12,12160,12220,11980,12100,396.5,10000,10,0.01008
2013-07-16,12120,12290,12070,12230,377.5,10000,10,0.010091
2013-07-17,12240,12250,12080,12230,371.5,10000,10,0.010043
2013-07-18,12240,12470,12190,12430,370.5,10000,10,0.009956
2013-07-19,12450,12620,12040,12280,384,10000,10,0.009937
2013-07-22,12320,12430,12150,12320,363.5,10000,10,0.010034
2013-07-23,12310,12460,12170,12410,354.5,10000,10,0.010057
2013-07-24,12410,12490,12250,12360,342,10000,10,0.009973
2013-07-25,12390,12440,12150,12150,335,10000,10,0.010071
2013-07-26,12160,12180,11730,11760,333,10000,10,0.010179
2013-07-29,11750,11770,11230,11230,333.5,10000,10,0.010209
2013-07-30,11310,11550,11140,11520,338,10000,10,0.010201
2013-07-31,11480,11510,11230,11230,339,10000,10,0.010216
2013-08-01,11250,11690,11140,11680,349.5,10000,10,0.010045
2013-08-02,11700,12120,11630,12110,357.5,10000,10,0.010106
2013-08-05,12110,12150,11830,11860,353,10000,10,0.010172
2013-08-06,11860,12050,11650,12030,350.5,10000,10,0.010231
2013-08-07,12020,12030,11450,11490,359.5,10000,10,0.01038
2013-08-08,11480,11670,11170,11250,369.5,10000,10,0.010339
2013-08-09,11240,11390,11020,11300,374.5,10000,10,0.010393
2013-08-12,11230,11290,11040,11140,375.5,10000,10,0.010319
2013-08-13,11160,11510,11070,11480,386.5,10000,10,0.010183
2013-08-14,11510,11690,11360,11640,394.5,10000,10,0.01019
2013-08-15,11600,11630,11330,11420,396,10000,10,0.010269
2013-08-16,11400,11470,11150,11300,383,10000,10,0.010253
2013-08-19,11290,11400,11200,11400,379,10000,10,0.010249
2013-08-20,11380,11430,10990,11040,386.5,10000,10,0.010281
2013-08-21,11010,11130,10870,11030,387.5,10000,10,0.010235
2013-08-22,10980,11080,10850,10980,384.5,10000,10,0.010129
2013-08-23,11060,11400,11050,11330,383,10000,10,0.010129
2013-08-26,11290,11400,11210,11280,365.5,10000,10,0.010152
2013-08-27,11280,11310,11130,11170,354,10000,10,0.010305
2013-08-28,11160,11170,10820,10990,357,10000,10,0.010242
2013-08-29,11020,11110,10920,11090,339,10000,10,0.010168
2013-08-30,11160,11260,10960,10980,329.5,10000,10,0.010188
2013-09-02,10940,11250,10910,11200,330.5,10000,10,0.010067
2013-09-03,11320,11630,11310,11620,332,10000,10,0.010043
2013-09-04,11620,11730,11420,11730,318.5,10000,10,0.010025
2013-09-05,11670,11800,11540,11630,306.5,10000,10,0.009989
2013-09-06,11660,11730,11460,11480,301.5,10000,10,0.01009
2013-09-09,11480,11980,11320,11850,321.5,10000,10,0.010043
2013-09-10,11820,12090,11800,12030,314,10000,10,0.009961
2013-09-11,12030,12171,12010,12020,305.55,10000,10,0.010011
2013-09-12,12050,12081,11920,11920,298.1,10000,10,0.010046
2013-09-13,11960,12040,11800,11980,294.1,10000,10,0.010063
2013-09-17,12000,12090,11910,11940,293.1,10000,10,0.010089
2013-09-18,11960,12240,11920,12090,287.1,10000,10,0.010211
2013-09-19,12070,12370,12020,12340,291.6,10000,10,0.010052
2013-09-20,12390,12540,12300,12340,292.1,10000,10,0.010065
2013-09-24,12350,12430,12200,12340,282.6,10000,10,0.010127
2013-09-25,12360,12430,12220,12220,283.6,10000,10,0.010159
2013-09-26,12220,12510,12080,12490,296.1,10000,10,0.010102
2013-09-27,12460,12530,12320,12400,289.1,10000,10,0.010182
2013-09-30,12420,12420,12090,12120,296.1,10000,10,0.01018
2013-10-01,12160,12330,12000,12170,297.6,10000,10,0.010203
2013-10-02,12160,12250,11770,11850,304.6,10000,10,0.010272
2013-10-03,11750,11890,11690,11800,293.1,10000,10,0.010282
2013-10-04,11820,11860,11600,11700,290.6,10000,10,0.010259
2013-10-07,11660,11780,11480,11520,292.6,10000,10,0.01034
2013-10-08,11450,11600,11410,11590,288.6,10000,10,0.010322
2013-10-09,11590,11730,11420,11730,271.1,10000,10,0.010273
2013-10-10,11720,11870,11610,11860,269.6,10000,10,0.010188
2013-10-11,11850,12130,11840,12070,276.05,10000,10,0.010144
2013-10-15,12070,12190,12030,12120,276,10000,10,0.010186
2013-10-16,12110,12180,12080,12130,269,10000,10,0.010126
2013-10-17,12130,12350,12110,12250,272,10000,10,0.010213
2013-10-18,12220,12290,12110,12250,265,10000,10,0.010228
2013-10-21,12230,12410,12190,12370,258.5,10000,10,0.010185
2013-10-22,12340,12430,12310,12370,252.5,10000,10,0.010189
2013-10-23,12370,12500,12070,12090,262.5,10000,10,0.010268
2013-10-24,12070,12170,11920,12140,264.5,10000,10,0.010279
2013-10-25,12110,12120,11750,11780,262.5,10000,10,0.010267
2013-10-28,11770,12070,11760,12030,267.5,10000,10,0.010239
2013-10-29,12020,12070,11880,12000,260.5,10000,10,0.010185
2013-10-30,12010,12200,11990,12200,254.5,10000,10,0.010151
2013-10-31,12210,12250,11980,12010,244,10000,10,0.010167
2013-11-01,12020,12110,11790,11850,250,10000,10,0.01013
2013-11-05,11860,12000,11800,11860,247,10000,10,0.010152
2013-11-06,11840,12080,11780,12010,247,10000,10,0.010136
2013-11-07,12010,12080,11880,11910,247.5,10000,10,0.010195
2013-11-08,11910,12070,11690,11750,251,10000,10,0.010094
2013-11-11,11740,11980,11700,11940,252,10000,10,0.010086
2013-11-12,11950,12260,11930,12210,254,10000,10,0.010036
2013-11-13,12230,12270,12150,12260,252,10000,10,0.010076
2013-11-14,12290,12650,12200,12480,269.5,10000,10,0.009999
2013-11-15,12530,12890,12500,12830,278,10000,10,0.009981
2013-11-18,12830,13040,12770,12840,282.5,10000,10,0.01
2013-11-19,12830,12940,12680,12810,284.5,10000,10,0.009987
2013-11-20,12790,12930,12730,12760,288.5,10000,10,0.009996
2013-11-21,12790,13100,12720,13080,286,10000,10,0.009886
2013-11-22,13120,13260,12970,13090,288,10000,10,0.009876
2013-11-25,13090,13300,13030,13270,282,10000,10,0.009835
2013-11-26,13260,13290,13120,13180,275,10000,10,0.009874
2013-11-27,13180,13190,13050,13140,272.5,10000,10,0.009789
2013-11-28,13160,13400,13150,13360,275,10000,10,0.009773
2013-11-29,13350,13410,13170,13400,273.5,10000,10,0.009762
2013-12-02,13340,13390,13240,13350,265.5,10000,10,0.009714
2013-12-03,13360,13510,13320,13390,265,10000,10,0.009755
2013-12-04,13380,13390,12980,13130,270.5,10000,10,0.00977
2013-12-05,13180,13180,12780,12820,280.5,10000,10,0.009825
2013-12-06,12810,13000,12740,12970,274.5,10000,10,0.009718
2013-12-09,13000,13330,12970,13310,278.5,10000,10,0.009684
2013-12-10,13320,13360,13220,13250,269,10000,10,0.009724
2013-12-11,13280,13280,13040,13180,275,10000,10,0.009763
2013-12-12,13180,13210,12950,13100,265.5,10000,10,0.009674
2013-12-13,13120,13280,12970,13200,260.5,10000,10,0.009688
2013-12-16,13180,13240,12870,12940,265.5,10000,10,0.009708
2013-12-17,12930,13100,12910,13010,262,10000,10,0.00974
2013-12-18,13010,13330,12940,13310,271.5,10000,10,0.00959
2013-12-19,13330,13630,13300,13480,269,10000,10,0.009593
2013-12-20,13470,13610,13460,13590,262,10000,10,0.009607
2013-12-24,13590,13770,13570,13620,258.5,10000,10,0.009593
2013-12-25,13650,13830,13580,13830,262.5,10000,10,0.009587
2013-12-26,13830,13960,13810,13960,263,10000,10,0.009541
2013-12-27,13960,13980,13780,13920,260,10000,10,0.009509
2013-12-30,13920,14060,13900,14010,256,10000,10,0.009512
2014-01-06,14040,14050,13570,13620,272,10000,10,0.009595
2014-01-07,13640,13710,13430,13500,276.5,10000,10,0.009561
2014-01-08,13500,13860,13470,13830,275.5,10000,10,0.009534
2014-01-09,13850,13850,13550,13630,270.5,10000,10,0.00954
2014-01-10,13640,13700,13470,13640,269,10000,10,0.0096
2014-01-14,13660,13700,13090,13140,281.5,10000,10,0.009596
2014-01-15,13180,13520,13150,13500,293.5,10000,10,0.009564
2014-01-16,13480,13670,13420,13440,294,10000,10,0.009582
2014-01-17,13460,13510,13320,13470,290.5,10000,10,0.009585
2014-01-20,13480,13560,13280,13390,289,10000,10,0.009599
2014-01-21,13390,13630,13360,13510,284,10000,10,0.009588
2014-01-22,13530,13600,13340,13550,287.5,10000,10,0.009567
2014-01-23,13530,13690,13380,13420,283.5,10000,10,0.009682
2014-01-24,13420,13490,12990,13160,292,10000,10,0.009779
2014-01-27,13170,13180,12640,12660,311.5,10000,10,0.009752
2014-01-28,12750,12820,12500,12720,317.5,10000,10,0.009714
2014-01-29,12760,13100,12730,13100,324,10000,10,0.009777
2014-01-30,13070,13070,12560,12710,343.5,10000,10,0.009736
2014-01-31,12750,12940,12470,12570,357,10000,10,0.0098
2014-02-03,12580,12600,12280,12280,365,10000,10,0.009904
2014-02-04,12290,12330,11640,11640,375.5,10000,10,0.009838
2014-02-05,11720,12030,11700,11900,381,10000,10,0.009856
2014-02-06,11840,12030,11700,11870,378,10000,10,0.009793
2014-02-07,11870,12220,11820,12220,383,10000,10,0.009769
2014-02-10,12200,12450,12020,12450,393,10000,10,0.009779
2014-02-12,12380,12600,12290,12490,378,10000,10,0.009753
2014-02-13,12500,12510,12190,12220,375,10000,10,0.009787
2014-02-14,12220,12400,11940,12050,385.5,10000,10,0.009823
2014-02-17,12070,12160,11900,12130,389,10000,10,0.009812
2014-02-18,12120,12620,12120,12560,400,10000,10,0.009769
2014-02-19,12540,12540,12380,12490,395.5,10000,10,0.009774
2014-02-20,12500,12520,12130,12140,402,10000,10,0.009778
2014-02-21,12190,12610,12080,12550,413,10000,10,0.009757
2014-02-24,12560,12700,12360,12560,405,10000,10,0.009756
2014-02-25,12560,12810,12550,12720,391,10000,10,0.009781
2014-02-26,12670,12810,12560,12720,387.5,10000,10,0.009767
2014-02-27,12750,12790,12560,12680,380,10000,10,0.009792
2014-02-28,12700,12710,12410,12580,368,10000,10,0.009825
2014-03-03,12590,12720,12150,12350,373,10000,10,0.009857
2014-03-04,12320,12610,12150,12560,380,10000,10,0.009784
2014-03-05,12570,12720,12490,12600,357,10000,10,0.009775
2014-03-06,12620,12940,12590,12840,355,10000,10,0.009702
2014-03-07,12870,13050,12860,13010,349,10000,10,0.009684
2014-03-10,13010,13150,12810,12880,346,10000,10,0.009684
2014-03-11,12840,12990,12830,12930,332.5,10000,10,0.009707
2014-03-12,12930,12950,12540,12540,337.5,10000,10,0.009732
2014-03-13,12560,12660,12410,12480,334,10000,10,0.00982
2014-03-14,12530,12580,12000,12030,340,10000,10,0.009865
2014-03-17,12060,12130,11850,12080,341,10000,10,0.009827
2014-03-18,12100,12270,12040,12150,327.5,10000,10,0.009858
2014-03-19,12100,12400,12000,12230,338.5,10000,10,0.009773
2014-03-20,12230,12300,11920,11940,338,10000,10,0.009767
2014-03-24,11970,12240,11970,12210,326.5,10000,10,0.00978
2014-03-25,12220,12260,12030,12070,321,10000,10,0.009779
2014-03-26,12100,12280,12060,12200,319,10000,10,0.0098
2014-03-27,12190,12490,12040,12450,329,10000,10,0.009786
2014-03-28,12410,12540,12320,12510,328.5,10000,10,0.009725
2014-03-31,12500,12660,12470,12640,323,10000,10,0.009687
2014-04-01,12620,12700,12550,12570,302,10000,10,0.009645
2014-04-02,12550,12900,12550,12780,296.5,10000,10,0.009627
2014-04-03,12760,13000,12760,12890,297,10000,10,0.009622
2014-04-04,12900,12940,12810,12890,286,10000,10,0.009682
2014-04-07,12910,12980,12580,12620,295.5,10000,10,0.0097
2014-04-08,12630,12650,12390,12400,291.5,10000,10,0.009822
2014-04-09,12360,12390,12090,12190,299,10000,10,0.009804
2014-04-10,12200,12330,12050,12100,292.5,10000,10,0.009849
2014-04-11,12130,12140,11660,11870,304,10000,10,0.009841
2014-04-14,11890,11900,11690,11760,285.5,10000,10,0.009819
2014-04-15,11790,11960,11770,11840,281.5,10000,10,0.009812
2014-04-16,11830,12240,11710,12230,296.5,10000,10,0.009783
2014-04-17,12210,12320,12160,12190,284.5,10000,10,0.009767
2014-04-18,12190,12360,12180,12330,274.5,10000,10,0.009764
2014-04-21,12340,12470,12310,12340,267.5,10000,10,0.009747
2014-04-22,12360,12430,12160,12160,269.5,10000,10,0.009745
2014-04-23,12190,12380,12170,12360,269.5,10000,10,0.009753
2014-04-24,12330,12380,12180,12230,257,10000,10,0.009774
2014-04-25,12260,12380,12090,12270,260.5,10000,10,0.009786
2014-04-28,12210,12240,12030,12120,263,10000,10,0.009757
2014-04-30,12110,12250,12030,12030,266.5,10000,10,0.009781
2014-05-01,12100,12310,12040,12300,263,10000,10,0.009772
2014-05-02,12290,12320,12220,12290,256,10000,10,0.009784
2014-05-07,12280,12380,11830,11880,277,10000,10,0.009813
2014-05-08,11910,12070,11860,11950,267.5,10000,10,0.009837
2014-05-09,11980,12080,11900,12020,263.5,10000,10,0.00982
2014-05-12,12010,12050,11910,11980,255,10000,10,0.009792
2014-05-13,11990,12280,11970,12240,256.5,10000,10,0.009779
2014-05-14,12230,12270,12160,12220,238,10000,10,0.009814
2014-05-15,12210,12220,12000,12110,238.5,10000,10,0.009844
2014-05-16,12160,12160,11820,11940,245.5,10000,10,0.009852
2014-05-19,11930,11970,11800,11840,227.5,10000,10,0.009852
