time,open,high,low,close,Average True Range,Tick value,Tick size,CADUSD FX
2012-12-14,98.65,98.65,98.63,98.64,0.0215,12.5,0.005,1.0146
2012-12-17,98.64,98.64,98.61,98.615,0.022,12.5,0.005,1.0168
2012-12-18,98.615,98.62,98.61,98.615,0.021,12.5,0.005,1.0145
2012-12-19,98.615,98.625,98.61,98.62,0.02075,12.5,0.005,1.0113
2012-12-20,98.625,98.625,98.61,98.615,0.021,12.5,0.005,1.0125
2012-12-21,98.62,98.63,98.615,98.62,0.02075,12.5,0.005,1.0068
2012-12-24,98.62,98.62,98.615,98.62,0.0195,12.5,0.005,1.0071
2012-12-27,98.615,98.625,98.605,98.615,0.02,12.5,0.005,1.0048
2012-12-28,98.625,98.625,98.615,98.62,0.0195,12.5,0.005,1.003
2012-12-31,98.625,98.625,98.615,98.62,0.0195,12.5,0.005,1.0079
2013-01-02,98.615,98.62,98.61,98.615,0.0185,12.5,0.005,1.0154
2013-01-03,98.62,98.62,98.61,98.61,0.0175,12.5,0.005,1.0124
2013-01-04,98.605,98.615,98.605,98.615,0.0165,12.5,0.005,1.0129
2013-01-07,98.62,98.625,98.615,98.62,0.0165,12.5,0.005,1.0142
2013-01-08,98.62,98.63,98.62,98.63,0.016,12.5,0.005,1.0135
2013-01-09,98.63,98.63,98.625,98.63,0.01425,12.5,0.005,1.0125
2013-01-10,98.625,98.63,98.62,98.63,0.01375,12.5,0.005,1.0171
2013-01-11,98.625,98.63,98.615,98.625,0.0135,12.5,0.005,1.0155
2013-01-14,98.625,98.625,98.62,98.625,0.01275,12.5,0.005,1.0165
2013-01-15,98.62,98.63,98.62,98.62,0.01225,12.5,0.005,1.016
2013-01-16,98.625,98.63,98.62,98.625,0.01175,12.5,0.005,1.0143
2013-01-17,98.625,98.625,98.615,98.625,0.01075,12.5,0.005,1.0145
2013-01-18,98.62,98.625,98.62,98.625,0.0105,12.5,0.005,1.0084
2013-01-21,98.62,98.625,98.62,98.625,0.01,12.5,0.005,1.0072
2013-01-22,98.625,98.63,98.62,98.63,0.00975,12.5,0.005,1.0082
2013-01-23,98.625,98.645,98.625,98.64,0.01,12.5,0.005,1.0008
2013-01-24,98.645,98.65,98.64,98.645,0.01025,12.5,0.005,0.9974
2013-01-25,98.645,98.655,98.64,98.645,0.01,12.5,0.005,0.9943
2013-01-28,98.65,98.65,98.64,98.645,0.01,12.5,0.005,0.9938
2013-01-29,98.645,98.65,98.645,98.65,0.00975,12.5,0.005,0.9992
2013-01-30,98.645,98.65,98.64,98.645,0.00975,12.5,0.005,0.9986
2013-01-31,98.645,98.65,98.645,98.645,0.0095,12.5,0.005,1.0028
2013-02-01,98.645,98.65,98.64,98.645,0.0095,12.5,0.005,1.0035
2013-02-04,98.64,98.645,98.64,98.645,0.00925,12.5,0.005,1.0012
2013-02-05,98.64,98.645,98.64,98.645,0.009,12.5,0.005,1.0045
2013-02-06,98.645,98.65,98.64,98.645,0.00925,12.5,0.005,1.0044
2013-02-07,98.645,98.65,98.645,98.645,0.009,12.5,0.005,1.0022
2013-02-08,98.65,98.655,98.645,98.65,0.00875,12.5,0.005,0.998
2013-02-11,98.65,98.655,98.65,98.65,0.00875,12.5,0.005,0.9952
2013-02-12,98.65,98.655,98.645,98.645,0.00875,12.5,0.005,0.9978
2013-02-13,98.65,98.65,98.645,98.645,0.0085,12.5,0.005,0.9982
2013-02-14,98.65,98.65,98.645,98.65,0.00825,12.5,0.005,0.9991
2013-02-15,98.65,98.65,98.645,98.65,0.00825,12.5,0.005,0.9937
2013-02-19,98.645,98.65,98.645,98.65,0.00825,12.5,0.005,0.9889
2013-02-20,98.65,98.65,98.645,98.645,0.008,12.5,0.005,0.9836
2013-02-21,98.645,98.65,98.645,98.645,0.00725,12.5,0.005,0.9818
2013-02-22,98.645,98.65,98.645,98.645,0.007,12.5,0.005,0.9791
2013-02-25,98.645,98.655,98.645,98.655,0.00675,12.5,0.005,0.9745
2013-02-26,98.65,98.655,98.645,98.645,0.00675,12.5,0.005,0.9746
2013-02-27,98.645,98.65,98.645,98.645,0.00675,12.5,0.005,0.9776
2013-02-28,98.65,98.65,98.645,98.645,0.0065,12.5,0.005,0.9703
2013-03-01,98.645,98.665,98.645,98.645,0.00725,12.5,0.005,0.9739
2013-03-04,98.655,98.655,98.635,98.645,0.00775,12.5,0.005,0.9734
2013-03-05,98.645,98.655,98.625,98.635,0.009,12.5,0.005,0.9738
2013-03-06,98.635,98.655,98.625,98.635,0.01025,12.5,0.005,0.969
2013-03-07,98.645,98.645,98.615,98.625,0.01125,12.5,0.005,0.9714
2013-03-08,98.615,98.625,98.605,98.615,0.012,12.5,0.005,0.9721
2013-03-11,98.605,98.615,98.605,98.615,0.012,12.5,0.005,0.9748
2013-03-12,98.605,98.615,98.605,98.615,0.01225,12.5,0.005,0.975
2013-03-13,98.605,98.615,98.605,98.615,0.01225,12.5,0.005,0.9732
2013-03-14,98.605,98.615,98.595,98.605,0.013,12.5,0.005,0.9783
2013-03-15,98.605,98.605,98.595,98.605,0.01325,12.5,0.005,0.981
2013-03-18,98.61,98.625,98.605,98.605,0.014,12.5,0.005,0.9783
2013-03-19,98.61,98.615,98.605,98.615,0.01425,12.5,0.005,0.9739
2013-03-20,98.61,98.615,98.605,98.61,0.0145,12.5,0.005,0.9747
2013-03-21,98.61,98.61,98.605,98.61,0.0145,12.5,0.005,0.9755
2013-03-22,98.61,98.61,98.6,98.605,0.01475,12.5,0.005,0.9773
2013-03-25,98.6,98.605,98.595,98.6,0.01475,12.5,0.005,0.9791
2013-03-26,98.6,98.6,98.595,98.595,0.0145,12.5,0.005,0.9842
2013-03-27,98.6,98.605,98.595,98.595,0.01475,12.5,0.005,0.9842
2013-03-28,98.6,98.605,98.595,98.6,0.015,12.5,0.005,0.9841
2013-04-01,98.6,98.605,98.595,98.605,0.0145,12.5,0.005,0.9834
2013-04-02,98.605,98.605,98.595,98.6,0.014,12.5,0.005,0.9855
2013-04-03,98.6,98.6,98.595,98.6,0.01275,12.5,0.005,0.9856
2013-04-04,98.595,98.6,98.595,98.595,0.0115,12.5,0.005,0.9874
2013-04-05,98.6,98.605,98.595,98.6,0.0105,12.5,0.005,0.9827
2013-04-08,98.6,98.605,98.595,98.595,0.01,12.5,0.005,0.9837
2013-04-09,98.595,98.6,98.595,98.595,0.00975,12.5,0.005,0.9839
2013-04-10,98.595,98.6,98.595,98.595,0.0095,12.5,0.005,0.986
2013-04-11,98.6,98.605,98.595,98.595,0.0095,12.5,0.005,0.9897
2013-04-12,98.6,98.605,98.595,98.6,0.009,12.5,0.005,0.9866
2013-04-15,98.605,98.61,98.6,98.6,0.009,12.5,0.005,0.975
2013-04-16,98.605,98.61,98.6,98.605,0.0085,12.5,0.005,0.9795
2013-04-17,98.61,98.615,98.6,98.605,0.00875,12.5,0.005,0.9741
2013-04-18,98.605,98.61,98.6,98.605,0.00875,12.5,0.005,0.9744
2013-04-19,98.605,98.605,98.6,98.6,0.00875,12.5,0.005,0.9741
2013-04-22,98.605,98.605,98.6,98.6,0.0085,12.5,0.005,0.9751
2013-04-23,98.605,98.605,98.6,98.605,0.00825,12.5,0.005,0.9749
2013-04-24,98.605,98.605,98.6,98.6,0.00825,12.5,0.005,0.975
2013-04-25,98.605,98.605,98.6,98.6,0.008,12.5,0.005,0.9805
2013-04-26,98.605,98.605,98.6,98.6,0.00775,12.5,0.005,0.9837
2013-04-29,98.605,98.605,98.6,98.6,0.0075,12.5,0.005,0.9889
2013-04-30,98.6,98.605,98.595,98.6,0.0075,12.5,0.005,0.9927
2013-05-01,98.6,98.61,98.6,98.6,0.00775,12.5,0.005,0.9918
2013-05-02,98.605,98.605,98.6,98.605,0.00775,12.5,0.005,0.9896
2013-05-03,98.605,98.61,98.6,98.605,0.00775,12.5,0.005,0.9921
2013-05-06,98.605,98.605,98.6,98.6,0.0075,12.5,0.005,0.9932
2013-05-07,98.6,98.6,98.595,98.6,0.0075,12.5,0.005,0.9958
2013-05-08,98.6,98.6,98.595,98.6,0.0075,12.5,0.005,0.997
2013-05-09,98.6,98.6,98.595,98.6,0.00725,12.5,0.005,0.9932
2013-05-10,98.6,98.61,98.55,98.57,0.00975,12.5,0.005,0.9901
2013-05-13,98.58,98.59,98.55,98.55,0.01125,12.5,0.005,0.9895
2013-05-14,98.55,98.57,98.53,98.54,0.01275,12.5,0.005,0.9823
2013-05-15,98.53,98.56,98.52,98.54,0.014,12.5,0.005,0.9846
2013-05-16,98.54,98.58,98.53,98.58,0.016,12.5,0.005,0.9809
2013-05-17,98.58,98.61,98.58,98.6,0.01725,12.5,0.005,0.9727
2013-05-21,98.6,98.6,98.57,98.57,0.0185,12.5,0.005,0.9741
2013-05-22,98.59,98.61,98.56,98.57,0.02075,12.5,0.005,0.9646
2013-05-23,98.57,98.58,98.55,98.56,0.022,12.5,0.005,0.9703
2013-05-24,98.56,98.56,98.54,98.55,0.02275,12.5,0.005,0.9691
2013-05-27,98.55,98.55,98.53,98.54,0.0235,12.5,0.005,0.967
2013-05-28,98.52,98.53,98.51,98.53,0.02475,12.5,0.005,0.9618
2013-05-29,98.51,98.52,98.5,98.52,0.02575,12.5,0.005,0.9661
2013-05-30,98.53,98.54,98.49,98.51,0.02775,12.5,0.005,0.9711
2013-05-31,98.52,98.53,98.48,98.5,0.03,12.5,0.005,0.9637
2013-06-03,98.5,98.54,98.49,98.52,0.032,12.5,0.005,0.9731
2013-06-04,98.53,98.55,98.51,98.54,0.03375,12.5,0.005,0.967
2013-06-05,98.54,98.56,98.54,98.56,0.0345,12.5,0.005,0.9667
2013-06-06,98.56,98.58,98.54,98.56,0.03625,12.5,0.005,0.9743
2013-06-07,98.57,98.57,98.47,98.48,0.041,12.5,0.005,0.9807
2013-06-10,98.48,98.48,98.45,98.47,0.0395,12.5,0.005,0.981
2013-06-11,98.46,98.48,98.42,98.47,0.0405,12.5,0.005,0.9815
2013-06-12,98.48,98.5,98.46,98.48,0.0405,12.5,0.005,0.9792
2013-06-13,98.49,98.52,98.47,98.49,0.041,12.5,0.005,0.9845
2013-06-14,98.52,98.54,98.52,98.52,0.041,12.5,0.005,0.9832
2013-06-17,98.53,98.54,98.52,98.53,0.0405,12.5,0.005,0.9817
2013-06-18,98.53,98.54,98.52,98.53,0.04,12.5,0.005,0.9794
2013-06-19,98.52,98.54,98.48,98.49,0.0405,12.5,0.005,0.9734
2013-06-20,98.47,98.47,98.44,98.46,0.0415,12.5,0.005,0.9626
2013-06-21,98.47,98.47,98.44,98.45,0.042,12.5,0.005,0.9563
2013-06-24,98.43,98.44,98.38,98.43,0.0445,12.5,0.005,0.9523
2013-06-25,98.46,98.47,98.4,98.41,0.0465,12.5,0.005,0.951
2013-06-26,98.42,98.46,98.41,98.45,0.0475,12.5,0.005,0.9551
2013-06-27,98.46,98.49,98.45,98.49,0.047,12.5,0.005,0.9545
2013-06-28,98.49,98.5,98.46,98.47,0.0465,12.5,0.005,0.9506
2013-07-02,98.47,98.5,98.47,98.49,0.0455,12.5,0.005,0.9484
2013-07-03,98.5,98.52,98.49,98.51,0.045,12.5,0.005,0.9519
2013-07-04,98.51,98.54,98.5,98.52,0.046,12.5,0.005,0.951
2013-07-05,98.52,98.54,98.48,98.5,0.047,12.5,0.005,0.945
2013-07-08,98.51,98.57,98.5,98.56,0.0455,12.5,0.005,0.9472
2013-07-09,98.55,98.58,98.55,98.57,0.0455,12.5,0.005,0.95
2013-07-10,98.57,98.58,98.54,98.55,0.0445,12.5,0.005,0.9556
2013-07-11,98.57,98.59,98.56,98.56,0.0445,12.5,0.005,0.9647
2013-07-12,98.57,98.58,98.54,98.55,0.044,12.5,0.005,0.9619
2013-07-15,98.55,98.56,98.54,98.55,0.0425,12.5,0.005,0.959
2013-07-16,98.56,98.58,98.56,98.57,0.043,12.5,0.005,0.9644
2013-07-17,98.57,98.59,98.56,98.59,0.0435,12.5,0.005,0.9611
2013-07-18,98.59,98.6,98.57,98.58,0.042,12.5,0.005,0.9635
2013-07-19,98.57,98.59,98.57,98.58,0.0405,12.5,0.005,0.9645
2013-07-22,98.59,98.6,98.57,98.57,0.0405,12.5,0.005,0.9677
2013-07-23,98.57,98.58,98.54,98.54,0.039,12.5,0.005,0.972
2013-07-24,98.54,98.54,98.5,98.51,0.0375,12.5,0.005,0.9695
2013-07-25,98.5,98.52,98.49,98.5,0.0365,12.5,0.005,0.9728
2013-07-26,98.51,98.53,98.5,98.52,0.036,12.5,0.005,0.973
2013-07-29,98.52,98.53,98.51,98.51,0.035,12.5,0.005,0.9741
2013-07-30,98.51,98.51,98.49,98.5,0.0345,12.5,0.005,0.9704
2013-07-31,98.51,98.52,98.48,98.51,0.035,12.5,0.005,0.9731
2013-08-01,98.51,98.52,98.48,98.49,0.035,12.5,0.005,0.9665
2013-08-02,98.49,98.53,98.47,98.52,0.035,12.5,0.005,0.9622
2013-08-06,98.52,98.55,98.52,98.55,0.033,12.5,0.005,0.9638
2013-08-07,98.55,98.56,98.55,98.55,0.032,12.5,0.005,0.9594
2013-08-08,98.56,98.57,98.55,98.56,0.031,12.5,0.005,0.9683
2013-08-09,98.55,98.59,98.55,98.56,0.031,12.5,0.005,0.972
2013-08-12,98.56,98.57,98.55,98.56,0.03,12.5,0.005,0.9703
2013-08-13,98.55,98.55,98.53,98.54,0.0305,12.5,0.005,0.9668
2013-08-14,98.55,98.57,98.53,98.55,0.031,12.5,0.005,0.9669
2013-08-15,98.55,98.56,98.53,98.55,0.031,12.5,0.005,0.9704
2013-08-16,98.55,98.55,98.53,98.55,0.0305,12.5,0.005,0.9675
2013-08-19,98.54,98.56,98.53,98.56,0.031,12.5,0.005,0.9666
2013-08-20,98.57,98.58,98.56,98.58,0.0305,12.5,0.005,0.9623
2013-08-21,98.58,98.58,98.55,98.56,0.03,12.5,0.005,0.9547
2013-08-22,98.56,98.58,98.54,98.56,0.03,12.5,0.005,0.9509
2013-08-23,98.56,98.58,98.55,98.57,0.03,12.5,0.005,0.9528
2013-08-26,98.57,98.58,98.57,98.57,0.029,12.5,0.005,0.9523
2013-08-27,98.58,98.59,98.57,98.58,0.029,12.5,0.005,0.9547
2013-08-28,98.58,98.58,98.55,98.56,0.0295,12.5,0.005,0.9536
2013-08-29,98.56,98.57,98.54,98.57,0.029,12.5,0.005,0.9495
2013-08-30,98.56,98.57,98.55,98.57,0.028,12.5,0.005,0.949
2013-09-03,98.55,98.56,98.54,98.54,0.0265,12.5,0.005,0.9493
2013-09-04,98.54,98.56,98.53,98.55,0.0265,12.5,0.005,0.9527
2013-09-05,98.55,98.55,98.52,98.53,0.0275,12.5,0.005,0.9519
2013-09-06,98.53,98.55,98.5,98.53,0.029,12.5,0.005,0.9611
2013-09-09,98.53,98.54,98.53,98.53,0.0275,12.5,0.005,0.9647
2013-09-10,98.53,98.53,98.51,98.53,0.0275,12.5,0.005,0.9663
2013-09-11,98.53,98.55,98.52,98.54,0.0275,12.5,0.005,0.9691
2013-09-12,98.54,98.57,98.54,98.55,0.027,12.5,0.005,0.9687
2013-09-13,98.55,98.56,98.54,98.55,0.0265,12.5,0.005,0.9661
2013-09-16,98.56,98.57,98.56,98.56,0.0265,12.5,0.005,0.9686
2013-09-17,98.57,98.57,98.56,98.57,0.0255,12.5,0.005,0.9713
2013-09-18,98.56,98.59,98.56,98.59,0.026,12.5,0.005,0.9784
2013-09-19,98.59,98.6,98.58,98.59,0.0255,12.5,0.005,0.9742
2013-09-20,98.59,98.6,98.58,98.59,0.0245,12.5,0.005,0.9705
2013-09-23,98.59,98.61,98.59,98.6,0.024,12.5,0.005,0.9724
2013-09-24,98.61,98.61,98.59,98.6,0.0245,12.5,0.005,0.9708
2013-09-25,98.6,98.61,98.59,98.61,0.0245,12.5,0.005,0.9696
2013-09-26,98.61,98.61,98.59,98.6,0.024,12.5,0.005,0.97
2013-09-27,98.59,98.61,98.59,98.61,0.0235,12.5,0.005,0.9704
2013-09-30,98.61,98.61,98.59,98.61,0.0235,12.5,0.005,0.97
2013-10-01,98.6,98.61,98.59,98.6,0.023,12.5,0.005,0.9687
2013-10-02,98.61,98.61,98.6,98.61,0.022,12.5,0.005,0.9674
2013-10-03,98.61,98.61,98.6,98.61,0.021,12.5,0.005,0.9678
2013-10-04,98.61,98.61,98.6,98.61,0.019,12.5,0.005,0.9713
2013-10-07,98.61,98.61,98.59,98.59,0.0195,12.5,0.005,0.9697
2013-10-08,98.6,98.6,98.59,98.6,0.019,12.5,0.005,0.9645
2013-10-09,98.6,98.6,98.59,98.6,0.018,12.5,0.005,0.9621
2013-10-10,98.6,98.6,98.59,98.6,0.017,12.5,0.005,0.9617
2013-10-11,98.59,98.6,98.58,98.59,0.017,12.5,0.005,0.9663
2013-10-15,98.58,98.59,98.57,98.59,0.017,12.5,0.005,0.9631
2013-10-16,98.59,98.59,98.58,98.59,0.017,12.5,0.005,0.9683
2013-10-17,98.59,98.61,98.58,98.61,0.017,12.5,0.005,0.9718
2013-10-18,98.6,98.6,98.59,98.6,0.017,12.5,0.005,0.9722
2013-10-21,98.59,98.6,98.59,98.6,0.0165,12.5,0.005,0.9705
2013-10-22,98.59,98.61,98.59,98.61,0.0165,12.5,0.005,0.9722
2013-10-23,98.6,98.62,98.6,98.62,0.0165,12.5,0.005,0.9632
2013-10-24,98.61,98.62,98.61,98.62,0.016,12.5,0.005,0.9596
2013-10-25,98.62,98.62,98.61,98.62,0.0155,12.5,0.005,0.9571
2013-10-28,98.61,98.62,98.61,98.62,0.015,12.5,0.005,0.9574
2013-10-29,98.62,98.62,98.61,98.62,0.0145,12.5,0.005,0.9552
2013-10-30,98.62,98.62,98.61,98.62,0.014,12.5,0.005,0.9543
2013-10-31,98.61,98.62,98.61,98.62,0.014,12.5,0.005,0.9587
2013-11-01,98.62,98.62,98.61,98.62,0.014,12.5,0.005,0.9597
2013-11-04,98.62,98.62,98.61,98.62,0.014,12.5,0.005,0.9592
2013-11-05,98.62,98.62,98.61,98.61,0.0135,12.5,0.005,0.9564
2013-11-06,98.61,98.62,98.6,98.62,0.014,12.5,0.005,0.9599
2013-11-07,98.61,98.62,98.61,98.61,0.014,12.5,0.005,0.9559
2013-11-08,98.62,98.62,98.6,98.6,0.0145,12.5,0.005,0.9543
2013-11-12,98.6,98.61,98.6,98.61,0.014,12.5,0.005,0.9528
2013-11-13,98.6,98.61,98.6,98.61,0.0135,12.5,0.005,0.9563
2013-11-14,98.6,98.61,98.6,98.61,0.0135,12.5,0.005,0.9557
2013-11-15,98.6,98.61,98.59,98.61,0.013,12.5,0.005,0.9579
2013-11-18,98.6,98.61,98.6,98.61,0.0125,12.5,0.005,0.9589
2013-11-19,98.6,98.61,98.6,98.61,0.0125,12.5,0.005,0.9552
2013-11-20,98.6,98.61,98.6,98.61,0.012,12.5,0.005,0.9566
2013-11-21,98.6,98.62,98.6,98.61,0.012,12.5,0.005,0.9509
2013-11-22,98.61,98.63,98.61,98.62,0.0125,12.5,0.005,0.9511
2013-11-25,98.61,98.63,98.61,98.62,0.013,12.5,0.005,0.9485
2013-11-26,98.62,98.63,98.62,98.62,0.013,12.5,0.005,0.9486
2013-11-27,98.63,98.64,98.62,98.63,0.0135,12.5,0.005,0.9438
2013-11-28,98.62,98.64,98.62,98.63,0.014,12.5,0.005,0.9451
2013-11-29,98.63,98.64,98.62,98.63,0.0145,12.5,0.005,0.9421
2013-12-02,98.63,98.63,98.62,98.62,0.0145,12.5,0.005,0.9395
2013-12-03,98.62,98.64,98.61,98.64,0.0155,12.5,0.005,0.9391
2013-12-04,98.64,98.65,98.62,98.63,0.0165,12.5,0.005,0.936
2013-12-05,98.64,98.65,98.62,98.63,0.017,12.5,0.005,0.9387
2013-12-06,98.63,98.64,98.62,98.63,0.0175,12.5,0.005,0.9399
2013-12-09,98.64,98.65,98.63,98.63,0.0175,12.5,0.005,0.941
2013-12-10,98.64,98.65,98.63,98.64,0.018,12.5,0.005,0.9432
2013-12-11,98.64,98.64,98.62,98.63,0.0185,12.5,0.005,0.9442
2013-12-12,98.63,98.63,98.62,98.63,0.0185,12.5,0.005,0.9399
2013-12-13,98.63,98.63,98.62,98.63,0.018,12.5,0.005,0.9447
2013-12-16,98.625,98.63,98.62,98.625,0.018,12.5,0.005,0.9437
2013-12-17,98.625,98.63,98.62,98.625,0.018,12.5,0.005,0.9428
2013-12-18,98.625,98.625,98.62,98.625,0.01775,12.5,0.005,0.9344
2013-12-19,98.62,98.625,98.62,98.62,0.017,12.5,0.005,0.9378
2013-12-20,98.62,98.655,98.615,98.64,0.018,12.5,0.005,0.9403
2013-12-23,98.64,98.64,98.625,98.625,0.01775,12.5,0.005,0.9429
2013-12-24,98.63,98.635,98.625,98.63,0.01775,12.5,0.005,0.9406
2013-12-27,98.63,98.635,98.62,98.625,0.0175,12.5,0.005,0.934
2013-12-30,98.625,98.635,98.625,98.63,0.017,12.5,0.005,0.9391
2013-12-31,98.63,98.63,98.625,98.63,0.01625,12.5,0.005,0.9414
2014-01-02,98.63,98.63,98.625,98.63,0.016,12.5,0.005,0.9372
2014-01-03,98.63,98.63,98.625,98.625,0.01475,12.5,0.005,0.9403
2014-01-06,98.625,98.63,98.62,98.625,0.01375,12.5,0.005,0.9385
2014-01-07,98.625,98.63,98.62,98.63,0.01275,12.5,0.005,0.9289
2014-01-08,98.63,98.64,98.625,98.63,0.0125,12.5,0.005,0.9242
2014-01-09,98.63,98.64,98.625,98.635,0.01225,12.5,0.005,0.9223
2014-01-10,98.635,98.68,98.635,98.67,0.0135,12.5,0.005,0.918
2014-01-13,98.665,98.67,98.65,98.66,0.0135,12.5,0.005,0.9205
2014-01-14,98.655,98.66,98.65,98.65,0.0135,12.5,0.005,0.9136
2014-01-15,98.65,98.655,98.635,98.645,0.014,12.5,0.005,0.9146
2014-01-16,98.64,98.645,98.635,98.645,0.014,12.5,0.005,0.9149
2014-01-17,98.65,98.655,98.65,98.65,0.014,12.5,0.005,0.9122
2014-01-20,98.655,98.66,98.65,98.66,0.01425,12.5,0.005,0.9134
2014-01-21,98.655,98.66,98.65,98.655,0.0145,12.5,0.005,0.9118
2014-01-22,98.655,98.655,98.635,98.64,0.0135,12.5,0.005,0.9019
2014-01-23,98.645,98.65,98.64,98.645,0.01325,12.5,0.005,0.9008
2014-01-24,98.65,98.65,98.64,98.64,0.01325,12.5,0.005,0.9019
2014-01-27,98.64,98.645,98.635,98.645,0.013,12.5,0.005,0.8997
2014-01-28,98.64,98.65,98.64,98.645,0.013,12.5,0.005,0.8967
2014-01-29,98.645,98.65,98.64,98.645,0.01325,12.5,0.005,0.8952
2014-01-30,98.645,98.65,98.64,98.65,0.0135,12.5,0.005,0.8962
2014-01-31,98.645,98.65,98.645,98.645,0.0135,12.5,0.005,0.8986
2014-02-03,98.645,98.655,98.64,98.655,0.01375,12.5,0.005,0.8995
2014-02-04,98.65,98.65,98.64,98.64,0.014,12.5,0.005,0.9024
2014-02-05,98.645,98.645,98.64,98.64,0.0135,12.5,0.005,0.9023
2014-02-06,98.64,98.645,98.635,98.64,0.01325,12.5,0.005,0.9033
2014-02-07,98.635,98.64,98.63,98.63,0.0115,12.5,0.005,0.9065
2014-02-10,98.635,98.635,98.63,98.63,0.01075,12.5,0.005,0.9045
2014-02-11,98.635,98.635,98.63,98.63,0.0105,12.5,0.005,0.9084
2014-02-12,98.63,98.635,98.63,98.635,0.00975,12.5,0.005,0.9089
2014-02-13,98.635,98.635,98.63,98.63,0.0095,12.5,0.005,0.911
2014-02-14,98.63,98.635,98.63,98.63,0.00925,12.5,0.005,0.9109
2014-02-18,98.63,98.65,98.62,98.63,0.01025,12.5,0.005,0.9134
2014-02-19,98.64,98.66,98.63,98.63,0.01125,12.5,0.005,0.9026
2014-02-20,98.63,98.64,98.62,98.63,0.01125,12.5,0.005,0.901
2014-02-21,98.62,98.63,98.61,98.62,0.01175,12.5,0.005,0.9001
2014-02-24,98.62,98.62,98.59,98.6,0.01275,12.5,0.005,0.9041
2014-02-25,98.6,98.61,98.6,98.61,0.01275,12.5,0.005,0.9021
2014-02-26,98.61,98.63,98.6,98.62,0.01375,12.5,0.005,0.8986
2014-02-27,98.63,98.63,98.61,98.62,0.01425,12.5,0.005,0.8992
2014-02-28,98.62,98.63,98.6,98.62,0.01525,12.5,0.005,0.9039
2014-03-03,98.62,98.64,98.61,98.62,0.0165,12.5,0.005,0.9028
2014-03-04,98.62,98.62,98.6,98.6,0.01675,12.5,0.005,0.9016
2014-03-05,98.6,98.61,98.59,98.6,0.017,12.5,0.005,0.9067
2014-03-06,98.6,98.6,98.58,98.59,0.01775,12.5,0.005,0.9103
2014-03-07,98.59,98.6,98.58,98.59,0.01825,12.5,0.005,0.902
2014-03-10,98.6,98.61,98.59,98.6,0.01875,12.5,0.005,0.9002
2014-03-11,98.6,98.61,98.59,98.6,0.0195,12.5,0.005,0.9004
2014-03-12,98.6,98.61,98.6,98.6,0.01975,12.5,0.005,0.8994
2014-03-13,98.6,98.62,98.6,98.62,0.0205,12.5,0.005,0.903
2014-03-14,98.61,98.62,98.6,98.61,0.02125,12.5,0.005,0.9005
2014-03-17,98.6,98.61,98.6,98.6,0.0215,12.5,0.005,0.9047
2014-03-18,98.61,98.62,98.6,98.61,0.021,12.5,0.005,0.8981
2014-03-19,98.62,98.62,98.58,98.59,0.0215,12.5,0.005,0.8898
2014-03-20,98.59,98.6,98.58,98.59,0.0215,12.5,0.005,0.8894
2014-03-21,98.59,98.6,98.58,98.58,0.0215,12.5,0.005,0.8912
2014-03-24,98.59,98.59,98.58,98.58,0.0205,12.5,0.005,0.8935
2014-03-25,98.59,98.59,98.58,98.58,0.0205,12.5,0.005,0.8955
2014-03-26,98.58,98.59,98.58,98.58,0.0195,12.5,0.005,0.9007
2014-03-27,98.58,98.59,98.58,98.59,0.019,12.5,0.005,0.9066
2014-03-28,98.59,98.59,98.58,98.59,0.018,12.5,0.005,0.9041
2014-03-31,98.58,98.59,98.58,98.59,0.017,12.5,0.005,0.905
2014-04-01,98.58,98.59,98.58,98.59,0.0165,12.5,0.005,0.9071
2014-04-02,98.58,98.59,98.58,98.58,0.016,12.5,0.005,0.9063
2014-04-03,98.58,98.59,98.57,98.58,0.016,12.5,0.005,0.9062
2014-04-04,98.57,98.58,98.57,98.58,0.0155,12.5,0.005,0.9107
2014-04-07,98.58,98.58,98.57,98.57,0.015,12.5,0.005,0.9112
2014-04-08,98.57,98.58,98.57,98.57,0.0145,12.5,0.005,0.9155
2014-04-09,98.57,98.58,98.57,98.57,0.0145,12.5,0.005,0.9192
2014-04-10,98.58,98.58,98.57,98.58,0.014,12.5,0.005,0.9144
2014-04-11,98.58,98.59,98.57,98.58,0.014,12.5,0.005,0.9107
2014-04-14,98.59,98.59,98.58,98.58,0.014,12.5,0.005,0.9122
2014-04-15,98.58,98.59,98.58,98.58,0.0135,12.5,0.005,0.9109
2014-04-16,98.58,98.59,98.58,98.58,0.012,12.5,0.005,0.9081
2014-04-17,98.58,98.59,98.58,98.58,0.0115,12.5,0.005,0.9088
2014-04-21,98.58,98.59,98.58,98.58,0.011,12.5,0.005,0.9081
2014-04-22,98.59,98.59,98.57,98.58,0.0115,12.5,0.005,0.9069
2014-04-23,98.58,98.59,98.57,98.58,0.012,12.5,0.005,0.9065
2014-04-24,98.57,98.58,98.57,98.58,0.012,12.5,0.005,0.9073
2014-04-25,98.58,98.58,98.57,98.58,0.012,12.5,0.005,0.9062
2014-04-28,98.58,98.58,98.57,98.58,0.012,12.5,0.005,0.9067
2014-04-29,98.57,98.58,98.57,98.57,0.012,12.5,0.005,0.9137
2014-04-30,98.57,98.58,98.57,98.57,0.012,12.5,0.005,0.9123
2014-05-01,98.57,98.58,98.57,98.58,0.012,12.5,0.005,0.9124
