time,open,high,low,close,Average True Range,Tick value,Tick size,EURUSD FX
2012-07-04,6543,6543,6478.5,6512,134.275,12.5,0.5,1.2527
2012-07-05,6508,6598,6428.5,6488.5,136.075,12.5,0.5,1.2392
2012-07-06,6467.5,6487.5,6356.5,6365,136.725,12.5,0.5,1.2291
2012-07-09,6356.5,6375.5,6328.5,6350,127.875,12.5,0.5,1.2313
2012-07-10,6345,6445,6301,6400.5,128.575,12.5,0.5,1.225
2012-07-11,6369.5,6454,6352,6402,127.225,12.5,0.5,1.2239
2012-07-12,6378.5,6413.5,6317.5,6375.5,127.45,12.5,0.5,1.2203
2012-07-13,6414.5,6528,6388,6493,128.525,12.5,0.5,1.2249
2012-07-16,6505.5,6529,6461,6526.5,126.225,12.5,0.5,1.2273
2012-07-17,6537,6580.5,6492.5,6518.5,123.2,12.5,0.5,1.2294
2012-07-18,6540.5,6649,6530,6632,124.575,12.5,0.5,1.2284
2012-07-19,6663.5,6727,6649.5,6703.5,121.1,12.5,0.5,1.2281
2012-07-20,6692.5,6732,6571.5,6584,124.275,12.5,0.5,1.2157
2012-07-23,6496.5,6526,6321.5,6377.5,129.925,12.5,0.5,1.2117
2012-07-24,6390.5,6408,6264.5,6356,133.425,12.5,0.5,1.2061
2012-07-25,6295.5,6427.5,6292,6353,134.525,12.5,0.5,1.2158
2012-07-26,6358,6548,6273.5,6525.5,140.65,12.5,0.5,1.2283
2012-07-27,6563,6768,6464,6633,141.475,12.5,0.5,1.2322
2012-07-30,6707,6748.5,6653.5,6733,139.65,12.5,0.5,1.226
2012-07-31,6761,6788.5,6705.5,6734.5,138.4,12.5,0.5,1.2304
2012-08-01,6727,6754,6676.5,6708.5,139.05,12.5,0.5,1.2225
2012-08-02,6717,6814.5,6502.5,6563.5,146.175,12.5,0.5,1.218
2012-08-03,6562.5,6841,6557,6818,153.775,12.5,0.5,1.2387
2012-08-06,6819.5,6895.5,6797.5,6871.5,156.325,12.5,0.5,1.2401
2012-08-07,6860.5,6940.5,6847,6915,153.8,12.5,0.5,1.2399
2012-08-08,6909,6922.5,6858,6911.5,151.925,12.5,0.5,1.2365
2012-08-09,6932.5,6954.5,6841,6911,152.8,12.5,0.5,1.2306
2012-08-10,6876,6919,6841.5,6902,149.05,12.5,0.5,1.2289
2012-08-13,6890.5,6929.5,6832.5,6864.5,150.5,12.5,0.5,1.2332
2012-08-14,6913,6947.5,6889.5,6920,150.25,12.5,0.5,1.2322
2012-08-15,6894,6925.5,6858,6902.5,147.1,12.5,0.5,1.229
2012-08-16,6934.5,6968.5,6879,6943,146.825,12.5,0.5,1.2356
2012-08-17,6960.5,7005.5,6950,6986,141.925,12.5,0.5,1.2334
2012-08-20,6997.5,7037.5,6960.5,6985.5,132.65,12.5,0.5,1.2346
2012-08-21,6999.5,7058.5,6992.5,7043.5,129.125,12.5,0.5,1.2473
2012-08-22,6998,7012.5,6955.5,6973.5,126.75,12.5,0.5,1.2529
2012-08-23,7030,7033.5,6874,6913.5,121,12.5,0.5,1.2564
2012-08-24,6910.5,6943.5,6836,6928.5,111.175,12.5,0.5,1.2512
2012-08-27,6919,7002,6896.5,6995.5,110.675,12.5,0.5,1.2499
2012-08-28,6960.5,6982,6925.5,6954,110.025,12.5,0.5,1.2565
2012-08-29,6960.5,6983,6895.5,6951.5,110.525,12.5,0.5,1.253
2012-08-30,6920.5,6932,6821,6858,101.45,12.5,0.5,1.2506
2012-08-31,6857.5,6964.5,6840.5,6920,93.45,12.5,0.5,1.2579
2012-09-03,6901.5,6970,6890.5,6962,92.525,12.5,0.5,1.2593
2012-09-04,6953,6969.5,6870,6892,92.825,12.5,0.5,1.2566
2012-09-05,6894,6954.5,6843,6917,95.175,12.5,0.5,1.2601
2012-09-06,6941,7125,6928,7109,99.9,12.5,0.5,1.2631
2012-09-07,7116.5,7200.5,7115.5,7173,100.6,12.5,0.5,1.2816
2012-09-10,7158.5,7185.5,7136,7166.5,98.225,12.5,0.5,1.2758
2012-09-11,7132.5,7265.5,7124,7263.5,101.15,12.5,0.5,1.2855
2012-09-12,7263.5,7362,7257.5,7302.5,103,12.5,0.5,1.29
2012-09-13,7290.5,7356.5,7230,7265,104.85,12.5,0.5,1.2991
2012-09-14,7372,7398,7332.5,7361,108.375,12.5,0.5,1.313
2012-09-17,7332.5,7366.5,7320,7349,106.85,12.5,0.5,1.3117
2012-09-18,7349,7353,7269,7332.5,107.4,12.5,0.5,1.3048
2012-09-19,7357.5,7366,7289.5,7356,106.825,12.5,0.5,1.3049
2012-09-20,7319,7365,7276,7346.5,103.3,12.5,0.5,1.2968
2012-09-21,7386.5,7443,7354,7416,102.75,12.5,0.5,1.298
2012-09-24,7381.5,7405,7349.5,7378,100.8,12.5,0.5,1.2931
2012-09-25,7394,7403,7311,7385.5,101.9,12.5,0.5,1.2899
2012-09-26,7327,7335.5,7218,7254,105.9,12.5,0.5,1.2873
2012-09-27,7290.5,7310.5,7231,7251,103.35,12.5,0.5,1.2913
2012-09-28,7307,7314,7179.5,7198,103.875,12.5,0.5,1.286
2012-10-01,7170.5,7303,7169,7293,106.6,12.5,0.5,1.2888
2012-10-02,7245.5,7337.5,7228.5,7272,107.075,12.5,0.5,1.292
2012-10-03,7267.5,7303,7234.5,7287.5,104.925,12.5,0.5,1.2905
2012-10-04,7312,7337.5,7244.5,7263.5,99.175,12.5,0.5,1.3018
2012-10-05,7297.5,7372,7274.5,7352,100.025,12.5,0.5,1.3045
2012-10-08,7312,7318.5,7246.5,7259.5,102.825,12.5,0.5,1.2968
2012-10-09,7287.5,7288.5,7180.5,7187.5,101.15,12.5,0.5,1.2885
2012-10-10,7184.5,7208.5,7145,7177,99.1,12.5,0.5,1.2875
2012-10-11,7153,7268,7142.5,7245,99.05,12.5,0.5,1.2928
2012-10-12,7230,7254,7192,7205,95.5,12.5,0.5,1.2951
2012-10-15,7194.5,7265.5,7181.5,7224.5,97.375,12.5,0.5,1.2949
2012-10-16,7272.5,7353.5,7255.5,7340,99.625,12.5,0.5,1.3054
2012-10-17,7349.5,7364,7329,7358,97.55,12.5,0.5,1.3119
2012-10-18,7367.5,7409,7350.5,7400.5,96.025,12.5,0.5,1.3067
2012-10-19,7375.5,7393,7290,7327,96.725,12.5,0.5,1.3024
2012-10-22,7326,7352.5,7263,7283,97.875,12.5,0.5,1.306
2012-10-23,7298,7306,7113.5,7137,102.9,12.5,0.5,1.2987
2012-10-24,7175,7177.5,7079.5,7155,99.425,12.5,0.5,1.2974
2012-10-25,7169.5,7219,7142.5,7158.5,99.275,12.5,0.5,1.2934
2012-10-26,7113,7218.5,7105,7191.5,98.225,12.5,0.5,1.2938
2012-10-29,7186.5,7187.5,7132,7166,94.5,12.5,0.5,1.2904
2012-10-30,7157.5,7254.5,7157.5,7236,93.9,12.5,0.5,1.2959
2012-10-31,7247,7309.5,7214,7230.5,95.25,12.5,0.5,1.296
2012-11-01,7228,7319,7205.5,7293,96.275,12.5,0.5,1.2943
2012-11-02,7308.5,7352,7273,7320,94.8,12.5,0.5,1.2835
2012-11-05,7282,7314.5,7265.5,7287.5,92.25,12.5,0.5,1.2796
2012-11-06,7316,7379.5,7279.5,7335,91.85,12.5,0.5,1.2814
2012-11-07,7376,7399.5,7183,7190.5,99.5,12.5,0.5,1.2771
2012-11-08,7220,7249,7143.5,7169.5,98.5,12.5,0.5,1.2747
2012-11-09,7192.5,7197.5,7023,7129.5,104.125,12.5,0.5,1.2714
2012-11-12,7127,7162,7097,7131,103.175,12.5,0.5,1.271
2012-11-13,7106,7147,7035,7135,102.325,12.5,0.5,1.2704
2012-11-14,7112.5,7144.5,6991,7075.5,108.25,12.5,0.5,1.2736
2012-11-15,7009.5,7039.5,6971,7005,110.55,12.5,0.5,1.2781
2012-11-16,6993.5,7019.5,6907.5,6918,110.625,12.5,0.5,1.2743
2012-11-19,6971.5,7090.5,6965.5,7084.5,114.775,12.5,0.5,1.2814
2012-11-20,7063,7147.5,7052,7134,109.925,12.5,0.5,1.2817
2012-11-21,7102,7155.5,7095.5,7147,108.025,12.5,0.5,1.2829
2012-11-22,7170.5,7214.5,7166,7207.5,107.575,12.5,0.5,1.2884
2012-11-23,7217.5,7295.5,7180,7266,107.675,12.5,0.5,1.2976
2012-11-26,7251.5,7275,7233.5,7252.5,106.775,12.5,0.5,1.2972
2012-11-27,7290,7324.5,7266,7298,105.525,12.5,0.5,1.2943
2012-11-28,7274.5,7346.5,7224.5,7308.5,106.85,12.5,0.5,1.2953
2012-11-29,7350.5,7378,7330.5,7360.5,104.65,12.5,0.5,1.2979
2012-11-30,7355.5,7404.5,7350,7378.5,103.425,12.5,0.5,1.2986
2012-12-03,7388.5,7448.5,7376.5,7395,104.3,12.5,0.5,1.3054
2012-12-04,7378,7427.5,7373,7388,102.025,12.5,0.5,1.3094
2012-12-05,7459,7466.5,7388,7404.5,95.125,12.5,0.5,1.3068
2012-12-06,7427.5,7517.5,7420.5,7497,95.5,12.5,0.5,1.297
2012-12-07,7506,7514.5,7447,7468.5,90.15,12.5,0.5,1.2927
2012-12-10,7482,7501,7417,7491,91.1,12.5,0.5,1.2941
2012-12-11,7493.5,7558,7480.5,7552,89.375,12.5,0.5,1.3005
2012-12-12,7556,7603.5,7546.5,7574.5,84.55,12.5,0.5,1.3074
2012-12-13,7557,7581,7521,7531.5,82.325,12.5,0.5,1.3077
2012-12-14,7551.5,7581.5,7530.5,7554.5,79.275,12.5,0.5,1.3163
2012-12-17,7570,7588.5,7525,7559,73.825,12.5,0.5,1.3164
2012-12-18,7559,7594,7545,7581.5,71.5,12.5,0.5,1.3229
2012-12-19,7595.5,7604,7577,7595,69.85,12.5,0.5,1.3227
2012-12-20,7569,7618,7559.5,7596,69.4,12.5,0.5,1.3244
2012-12-21,7532,7582,7519.5,7567.5,67.45,12.5,0.5,1.3188
2012-12-27,7545.5,7599.5,7544,7571.5,68.15,12.5,0.5,1.3236
2012-12-28,7580.5,7589.5,7525.5,7532.5,67.75,12.5,0.5,1.3216
2013-01-02,7658.5,7719.5,7641,7692.5,71,12.5,0.5,1.3186
2013-01-03,7683,7695,7654,7674,69.575,12.5,0.5,1.3049
2013-01-04,7661.5,7706.5,7644,7683.5,69.975,12.5,0.5,1.3069
2013-01-07,7679,7692,7629,7645.5,69.525,12.5,0.5,1.3117
2013-01-08,7630,7672.5,7600,7613,70.425,12.5,0.5,1.3081
2013-01-09,7628,7653,7606,7640,68.85,12.5,0.5,1.3064
2013-01-10,7658,7693,7601.5,7621.5,67.775,12.5,0.5,1.3272
2013-01-11,7644.5,7649,7600.5,7630.5,66.825,12.5,0.5,1.3343
2013-01-14,7659,7704.5,7619,7653,66.9,12.5,0.5,1.3382
2013-01-15,7634,7653,7550.5,7586.5,68.15,12.5,0.5,1.3306
2013-01-16,7588.5,7613,7560,7607.5,67.95,12.5,0.5,1.3289
2013-01-17,7590,7683,7578.5,7646,70.175,12.5,0.5,1.3376
2013-01-18,7657.5,7670.5,7620.5,7632,70.125,12.5,0.5,1.3321
2013-01-21,7637.5,7676,7635,7663,69.15,12.5,0.5,1.3313
2013-01-22,7655.5,7664.5,7547,7620.5,72.575,12.5,0.5,1.3322
2013-01-23,7627.5,7649,7601,7628,73.625,12.5,0.5,1.3318
2013-01-24,7619,7673.5,7575.5,7665.5,75.6,12.5,0.5,1.3377
2013-01-25,7655.5,7792,7654.5,7766.5,78.65,12.5,0.5,1.3464
2013-01-28,7797,7802,7747,7751,78.625,12.5,0.5,1.3456
2013-01-29,7764,7773.5,7715.5,7769.5,78.325,12.5,0.5,1.3492
2013-01-30,7772,7783,7688.5,7721.5,73.7,12.5,0.5,1.3567
2013-01-31,7700.5,7727.5,7676,7710,74.225,12.5,0.5,1.3579
2013-02-01,7710.5,7770,7699,7744.5,74.65,12.5,0.5,1.364
2013-02-04,7744.5,7752.5,7516,7560.5,83.325,12.5,0.5,1.3514
2013-02-05,7539.5,7598,7535.5,7579.5,82.825,12.5,0.5,1.3583
2013-02-06,7588.5,7609,7450.5,7502,88.4,12.5,0.5,1.3523
2013-02-07,7493.5,7576.5,7479,7503.5,88.7,12.5,0.5,1.3398
2013-02-08,7533.5,7569,7490,7557,90.225,12.5,0.5,1.3365
2013-02-11,7568,7592,7510.5,7543.5,90.025,12.5,0.5,1.3406
2013-02-12,7529.5,7583,7506,7568,88.75,12.5,0.5,1.3454
2013-02-13,7576,7653,7562.5,7623,90.625,12.5,0.5,1.3452
2013-02-14,7610.5,7642.5,7520,7547.5,91.525,12.5,0.5,1.3363
2013-02-15,7545,7565,7484,7505.5,93.075,12.5,0.5,1.336
2013-02-18,7521.5,7547,7481.5,7542.5,94.15,12.5,0.5,1.3351
2013-02-19,7534,7679.5,7523,7671.5,96.1,12.5,0.5,1.3388
2013-02-20,7667,7698.5,7619,7646.5,97.675,12.5,0.5,1.3283
2013-02-21,7607,7612,7473.5,7497,101.425,12.5,0.5,1.319
2013-02-22,7536.5,7614,7521.5,7574.5,100.4,12.5,0.5,1.3194
2013-02-25,7609.5,7778,7547,7682,109.2,12.5,0.5,1.3063
2013-02-26,7521.5,7594,7501,7511.5,115.35,12.5,0.5,1.3061
2013-02-27,7542.5,7638,7478,7590.5,118.625,12.5,0.5,1.3139
2013-02-28,7636.5,7698.5,7605,7664.5,121.45,12.5,0.5,1.3057
2013-03-01,7640.5,7682.5,7541.5,7628,124.95,12.5,0.5,1.3022
2013-03-04,7579.5,7648,7549.5,7615.5,118.05,12.5,0.5,1.3026
2013-03-05,7662.5,7798.5,7651.5,7786.5,124.075,12.5,0.5,1.3052
2013-03-06,7768,7891.5,7765,7833.5,122.475,12.5,0.5,1.2967
2013-03-07,7850.5,7872,7823.5,7846,120.025,12.5,0.5,1.3107
2013-03-08,7860,7942,7856,7896,120.875,12.5,0.5,1.3005
2013-03-11,7899,7913,7869,7902,119,12.5,0.5,1.3046
2013-03-12,7902,7919,7849.5,7880,118.625,12.5,0.5,1.3034
2013-03-13,7891.5,7904,7855,7889,116.55,12.5,0.5,1.2961
2013-03-14,7912.5,7976,7899.5,7968.5,114.775,12.5,0.5,1.3005
2013-03-15,7982.5,7991.5,7909.5,7955.5,114.825,12.5,0.5,1.3076
2013-03-18,7816,7936,7761,7927,121.275,12.5,0.5,1.2957
2013-03-19,7899,7917,7834.5,7870,118.075,12.5,0.5,1.2882
2013-03-20,7878,7950,7876.5,7916.5,118.1,12.5,0.5,1.2933
2013-03-21,7903.5,7916,7800.5,7842,115.25,12.5,0.5,1.2899
2013-03-22,7817.5,7869.5,7787,7829.5,113.525,12.5,0.5,1.2989
2013-03-25,7917,7947,7762.5,7791.5,111.2,12.5,0.5,1.2853
2013-03-26,7807.5,7830,7774,7797,104.95,12.5,0.5,1.2861
2013-03-27,7817.5,7834,7660,7709.5,105.65,12.5,0.5,1.278
2013-03-28,7712.5,7760,7688.5,7703,103.825,12.5,0.5,1.2816
2013-04-02,7703,7865,7696,7859,105.225,12.5,0.5,1.282
2013-04-03,7825.5,7869.5,7767.5,7797,105.4,12.5,0.5,1.285
2013-04-04,7804.5,7845,7719.5,7744,102.525,12.5,0.5,1.2936
2013-04-05,7722.5,7741,7545.5,7576,106.125,12.5,0.5,1.2991
2013-04-08,7576,7612.5,7559.5,7567.5,106.35,12.5,0.5,1.3009
2013-04-09,7616.5,7638,7520.5,7536,107.425,12.5,0.5,1.3083
2013-04-10,7565.5,7738,7564.5,7724.5,115.325,12.5,0.5,1.307
2013-04-11,7721.5,7800,7699,7792,116.9,12.5,0.5,1.3099
2013-04-12,7742.5,7751.5,7637.5,7651.5,122.175,12.5,0.5,1.3113
2013-04-15,7661.5,7686.5,7560,7623,124.15,12.5,0.5,1.3036
2013-04-16,7595.5,7654,7549.5,7603.5,125.275,12.5,0.5,1.3177
2013-04-17,7610.5,7643.5,7384,7421.5,128.525,12.5,0.5,1.3032
2013-04-18,7429.5,7468.5,7347.5,7386,129.95,12.5,0.5,1.3051
2013-04-19,7407.5,7442,7324.5,7365,131.825,12.5,0.5,1.3052
2013-04-22,7416.5,7448,7346,7383.5,131.125,12.5,0.5,1.3066
2013-04-23,7388,7592.5,7353,7572.5,138.975,12.5,0.5,1.2996
2013-04-24,7581,7687.5,7563,7667.5,135.975,12.5,0.5,1.3015
2013-04-25,7672.5,7767.5,7651.5,7737.5,138.975,12.5,0.5,1.3011
2013-04-26,7722.5,7756,7677,7720.5,134.225,12.5,0.5,1.303
2013-04-29,7743.5,7835.5,7731,7775.5,136.4,12.5,0.5,1.3099
2013-04-30,7822.5,7874,7798.5,7823.5,132.875,12.5,0.5,1.3168
2013-05-02,7809.5,7915,7799.5,7880,133.55,12.5,0.5,1.3065
2013-05-03,7884.5,8040.5,7863.5,8026.5,136.125,12.5,0.5,1.3114
2013-05-06,8034.5,8055.5,8008,8015.5,128.575,12.5,0.5,1.3076
2013-05-07,8026.5,8112.5,8022,8076.5,130.775,12.5,0.5,1.3079
2013-05-08,8092,8166,8067,8155.5,129.85,12.5,0.5,1.3153
2013-05-09,8149.5,8182.5,8127.5,8170.5,122.5,12.5,0.5,1.3043
2013-05-10,8178,8262.5,8155.5,8179.5,122.8,12.5,0.5,1.2989
2013-05-13,8183,8199,8120,8178,119.025,12.5,0.5,1.2975
2013-05-14,8204,8256.5,8137.5,8237,118.65,12.5,0.5,1.292
2013-05-15,8249.5,8279,8201.5,8259,117.3,12.5,0.5,1.2887
2013-05-16,8254.5,8306.5,8222.5,8267,108.525,12.5,0.5,1.2882
2013-05-17,8257,8380,8229.5,8297,110,12.5,0.5,1.2839
2013-05-20,8351.5,8365.5,8302.5,8350.5,107.55,12.5,0.5,1.2882
2013-05-21,8337,8390,8298,8358,107.05,12.5,0.5,1.2906
2013-05-22,8373,8463.5,8339,8432.5,101.3,12.5,0.5,1.2858
2013-05-23,8287.5,8327,8183.5,8257,107.525,12.5,0.5,1.2934
2013-05-24,8286.5,8303.5,8163.5,8213,108.725,12.5,0.5,1.2932
2013-05-27,8244.5,8296.5,8234,8284.5,108.95,12.5,0.5,1.2931
2013-05-28,8304.5,8432.5,8298,8398.5,110.6,12.5,0.5,1.2856
2013-05-29,8344.5,8353.5,8219.5,8240.5,114.625,12.5,0.5,1.2941
2013-05-30,8231,8325.5,8201,8301.5,115.075,12.5,0.5,1.305
2013-05-31,8299.5,8309,8200.5,8269,111.65,12.5,0.5,1.2999
2013-06-03,8217.5,8301.5,8117.5,8195.5,118.475,12.5,0.5,1.3076
2013-06-04,8249.5,8291.5,8142.5,8200,121.075,12.5,0.5,1.3081
2013-06-05,8146.5,8199,8067.5,8109,122.75,12.5,0.5,1.3093
2013-06-06,8089,8139.5,7954.5,8013.5,129.25,12.5,0.5,1.3246
2013-06-07,8034,8186.5,7937.5,8165.5,136.35,12.5,0.5,1.3218
2013-06-10,8147.5,8261,8141.5,8215.5,138.375,12.5,0.5,1.3257
2013-06-11,8180.5,8185,8043,8127,141.05,12.5,0.5,1.3313
2013-06-12,8101.5,8152,8003,8049.5,144.625,12.5,0.5,1.3337
2013-06-13,7933.5,8073,7869,8006.5,150.625,12.5,0.5,1.3375
2013-06-14,8044.5,8090.5,7979,8035,148.675,12.5,0.5,1.3347
2013-06-17,8041.5,8170.5,8040,8122.5,152.025,12.5,0.5,1.3367
2013-06-18,8106,8146,8076.5,8133,150.9,12.5,0.5,1.3392
2013-06-19,8133,8187,8035,8102,152.275,12.5,0.5,1.3295
2013-06-20,7972,7978,7774,7847.5,156.225,12.5,0.5,1.322
2013-06-21,7833.5,7886,7673.5,7723.5,159.85,12.5,0.5,1.3122
2013-06-24,7651,7727,7556,7600.5,164.225,12.5,0.5,1.312
2013-06-25,7612,7746.5,7610,7708,164.125,12.5,0.5,1.3077
2013-06-26,7717,7869,7701.5,7836,163.55,12.5,0.5,1.3012
2013-06-27,7853.5,7926,7818.5,7899,162.7,12.5,0.5,1.3038
2013-06-28,7899.5,7941,7803,7862.5,164.175,12.5,0.5,1.301
2013-07-01,7851.5,7924.5,7788.5,7877.5,161.775,12.5,0.5,1.3064
2013-07-02,7878.5,7893,7744,7805.5,161.775,12.5,0.5,1.2979
2013-07-03,7762,7774,7627,7735,164.075,12.5,0.5,1.3009
2013-07-04,7764.5,7918.5,7759.5,7896.5,164,12.5,0.5,1.2914
2013-07-05,7912,7934,7702,7716,163.15,12.5,0.5,1.2829
2013-07-08,7765.5,7915,7742.5,7866,167.125,12.5,0.5,1.287
2013-07-09,7921.5,7987.5,7902,7959,164.575,12.5,0.5,1.2781
2013-07-10,7954,7996,7887.5,7945.5,162.55,12.5,0.5,1.2978
2013-07-11,8094,8107.5,8027,8057.5,160.45,12.5,0.5,1.3097
2013-07-12,8077.5,8141,8072.5,8102.5,159.05,12.5,0.5,1.3067
2013-07-15,8130,8170.5,8108.5,8124.5,155.675,12.5,0.5,1.3062
2013-07-16,8136,8158.5,8075,8106,156.375,12.5,0.5,1.3162
2013-07-17,8107.5,8168,8034.5,8147.5,155.45,12.5,0.5,1.3125
2013-07-18,8134.5,8237,8113,8221,145.25,12.5,0.5,1.3109
2013-07-19,8190.5,8237.5,8181.5,8232.5,137.425,12.5,0.5,1.3143
2013-07-22,8258,8277,8207,8227.5,132.375,12.5,0.5,1.3186
2013-07-23,8251,8265.5,8203,8215,128.2,12.5,0.5,1.3223
2013-07-24,8212.5,8315,8212.5,8263,124.95,12.5,0.5,1.3201
2013-07-25,8269,8270.5,8162.5,8194,124.975,12.5,0.5,1.3277
2013-07-26,8234,8261,8113.5,8146,125.45,12.5,0.5,1.3279
2013-07-29,8162.5,8225,8139.5,8150.5,122.925,12.5,0.5,1.3262
2013-07-30,8187,8235.5,8142,8174,120.15,12.5,0.5,1.3263
2013-07-31,8165.5,8202.5,8109.5,8145.5,115.875,12.5,0.5,1.3302
2013-08-01,8218,8360.5,8206.5,8294,117.45,12.5,0.5,1.3207
2013-08-02,8338.5,8342.5,8274.5,8301,109.25,12.5,0.5,1.3276
2013-08-05,8324,8333,8264,8296.5,102.75,12.5,0.5,1.3258
2013-08-06,8296.5,8338.5,8163,8192,105.45,12.5,0.5,1.3305
2013-08-07,8144.5,8180,8127,8149,103.275,12.5,0.5,1.3336
2013-08-08,8180,8250,8147.5,8206.5,100.3,12.5,0.5,1.3381
2013-08-09,8235,8273,8181,8224,100.725,12.5,0.5,1.3342
2013-08-12,8252,8269.5,8133,8260,104.15,12.5,0.5,1.33
2013-08-13,8284,8343,8278.5,8312,104.125,12.5,0.5,1.3263
2013-08-14,8343.5,8358,8297.5,8332,100.475,12.5,0.5,1.3255
2013-08-15,8313.5,8320,8204,8273.5,100.675,12.5,0.5,1.3347
2013-08-16,8249.5,8300,8226.5,8285,101.55,12.5,0.5,1.3329
2013-08-19,8276,8293,8221.5,8264,101.625,12.5,0.5,1.3335
2013-08-20,8212.5,8218.5,8140.5,8193.5,104.675,12.5,0.5,1.3417
2013-08-21,8196,8242,8156.5,8177.5,103.825,12.5,0.5,1.3355
2013-08-22,8151,8329.5,8143.5,8283.5,107.725,12.5,0.5,1.3356
2013-08-23,8314,8337,8255,8313,104.45,12.5,0.5,1.3383
2013-08-26,8328,8346,8282.5,8324.5,103.35,12.5,0.5,1.3368
2013-08-27,8284,8321.5,8086,8164.5,110.6,12.5,0.5,1.3393
2013-08-28,8117,8135,7991,8055.5,114.625,12.5,0.5,1.334
2013-08-29,8046.5,8098,8027,8087,107.425,12.5,0.5,1.3241
2013-08-30,8110,8116,7982,8013.5,110.725,12.5,0.5,1.3222
2013-09-02,8081,8165,8069,8130.5,114.85,12.5,0.5,1.3192
2013-09-03,8149.5,8173,8035.5,8076,112.95,12.5,0.5,1.317
2013-09-04,8090,8112.5,7990.5,8093.5,115.8,12.5,0.5,1.3207
2013-09-05,8114.5,8155,8060,8116,115.425,12.5,0.5,1.312
2013-09-06,8105.5,8196,8068,8159.5,117.225,12.5,0.5,1.3178
2013-09-09,8183,8216,8141.5,8176,114.125,12.5,0.5,1.3255
2013-09-10,8221,8375,8220,8354,119.925,12.5,0.5,1.3268
2013-09-11,8366,8410,8341.5,8380,120.325,12.5,0.5,1.3311
2013-09-12,8402,8414,8363,8386,116.475,12.5,0.5,1.3299
2013-09-13,8373,8417.5,8351.5,8409,116.1,12.5,0.5,1.3294
2013-09-16,8511,8525.5,8473,8508,118.35,12.5,0.5,1.3334
2013-09-17,8500,8522,8482,8497,114.175,12.5,0.5,1.3359
2013-09-18,8497,8628,8464.5,8496.5,118.075,12.5,0.5,1.3521
2013-09-19,8613,8642,8536.5,8553.5,116.05,12.5,0.5,1.353
2013-09-20,8567,8584.5,8523,8542,115.025,12.5,0.5,1.3524
2013-09-23,8546,8568,8472,8495,116.65,12.5,0.5,1.3493
2013-09-24,8515,8555,8499,8530.5,107.725,12.5,0.5,1.3474
2013-09-25,8533,8551,8477,8530,102.75,12.5,0.5,1.3526
2013-09-26,8547,8560.5,8492.5,8523.5,102.6,12.5,0.5,1.3489
2013-09-27,8533,8559.5,8478.5,8527,99.95,12.5,0.5,1.3522
2013-09-30,8455,8489,8412.5,8452,98.1,12.5,0.5,1.3527
2013-10-01,8490.5,8570,8477,8544,97.125,12.5,0.5,1.3526
2013-10-02,8545.5,8549,8446.5,8496.5,96.15,12.5,0.5,1.3579
2013-10-03,8501.5,8522.5,8428,8461.5,96.125,12.5,0.5,1.3619
2013-10-04,8445,8512,8436,8487.5,93.525,12.5,0.5,1.3558
2013-10-07,8462,8472,8373.5,8454,95.5,12.5,0.5,1.3581
2013-10-08,8454,8478,8385.5,8433.5,90.175,12.5,0.5,1.3573
2013-10-09,8421,8457,8350,8370.5,92.1,12.5,0.5,1.3524
2013-10-10,8433,8607,8413,8551,101.375,12.5,0.5,1.352
2013-10-11,8592,8613,8561.5,8583.5,101.175,12.5,0.5,1.3544
2013-10-14,8553,8626,8541,8584,99.6,12.5,0.5,1.3561
2013-10-15,8616.5,8689,8609,8673.5,102.85,12.5,0.5,1.3524
2013-10-16,8664.5,8730,8647.5,8705.5,98.8,12.5,0.5,1.3534
2013-10-17,8694,8708,8629.5,8674.5,95.45,12.5,0.5,1.3675
2013-10-18,8713,8732,8669.5,8715.5,95.5,12.5,0.5,1.3687
2013-10-21,8735,8750.5,8699,8732.5,93.275,12.5,0.5,1.3681
2013-10-22,8730,8853.5,8712,8807,97.35,12.5,0.5,1.3781
2013-10-23,8779.5,8798.5,8761,8776,95.95,12.5,0.5,1.3776
2013-10-24,8824.5,8864.5,8815,8839.5,96.975,12.5,0.5,1.3801
2013-10-25,8814,8875.5,8799,8852,96.75,12.5,0.5,1.3802
2013-10-28,8886.5,8895,8815.5,8849,95,12.5,0.5,1.3785
2013-10-29,8853,8905.5,8826.5,8884,93.05,12.5,0.5,1.3745
2013-10-30,8904,8938,8839.5,8875,92.85,12.5,0.5,1.3736
2013-10-31,8840,8917.5,8838,8895.5,92.1,12.5,0.5,1.3584
2013-11-01,8899,8913,8856.5,8868,91.125,12.5,0.5,1.3487
2013-11-04,8901,8922.5,8883,8897.5,88.15,12.5,0.5,1.3514
2013-11-05,8919,8920.5,8828,8869.5,88.15,12.5,0.5,1.3474
2013-11-06,8908,8930.5,8886,8902.5,85.85,12.5,0.5,1.3513
2013-11-07,8895,9060.5,8866,8948.5,83.75,12.5,0.5,1.3419
2013-11-08,8893.5,8963,8853,8936.5,86.15,12.5,0.5,1.3367
2013-11-11,8950,8988.5,8929,8980.5,84.875,12.5,0.5,1.3407
2013-11-12,8982,8989.5,8923,8946.5,82.95,12.5,0.5,1.3436
2013-11-13,8915.5,8974,8846,8914,85.225,12.5,0.5,1.3487
2013-11-14,8986,9020.5,8966.5,9015,86.625,12.5,0.5,1.3461
2013-11-15,9017,9055,8999,9038,86.3,12.5,0.5,1.3496
